year,month,day,hour,minute,lat,lon,node_1,node_2
2016,8,13,8,0,40.704132,-73.815895,42804163,42911549
2016,8,8,15,35,40.768616,-73.92508,42818504,42872077
2016,8,6,17,15,40.8047,-73.91243,42753396,588114597
2016,8,9,18,15,40.564922,-74.11805,42972146,43017489
2016,8,4,14,0,40.75376,-73.71852,42844579,42903584
2016,8,9,6,0,40.853485,-73.82643,65497126,596580978
2016,8,10,15,30,40.631157,-74.14692,42970945,42972763
2016,7,31,20,0,40.73189,-74.0038,42430796,42431273
2016,7,28,22,36,40.876186,-73.87282,2329230147,42742296
2016,8,13,14,20,40.842766,-73.84594,42751637,42784091
2016,7,25,7,55,40.885952,-73.8279,3299520261,1345484456
2016,7,25,19,30,40.80417,-73.966705,42428782,3579432156
2016,8,3,12,15,40.703415,-73.950806,42519635,42522399
2016,7,31,12,30,40.70523,-74.00476,42444230,42444242
2016,7,24,16,25,40.65971,-73.76364,42811243,42811248
2016,8,6,9,30,40.725582,-74.00492,42442286,42430102
2016,8,4,7,11,40.647297,-73.9803,42484686,42484689
2016,7,29,3,45,40.824913,-73.8689,60653656,60653787
2016,8,5,16,30,40.678013,-73.94046,42484432,42497847
2016,7,26,13,0,40.607628,-74.15947,42978151,42978155
2016,8,14,12,50,40.63933,-73.91581,42493430,42493434
2016,8,14,1,0,40.761173,-73.95789,371188320,42427970
2016,8,4,0,0,40.78172,-73.82361,42865332,42922324
2016,7,31,20,42,40.876022,-73.83387,1347292013,1347292141
2016,8,8,0,20,40.67446,-73.9063,42515456,42514810
2016,8,17,18,50,40.61938,-73.98289,42484275,42527946
2016,7,27,17,0,40.762707,-73.98322,42428313,42428312
2016,7,30,13,35,40.595097,-74.00092,455369962,455373184
2016,7,26,19,34,40.86226,-73.89589,42742739,1765378860
2016,7,31,20,0,40.758327,-73.96894,42446998,42449963
2016,8,13,14,20,40.75645,-73.97032,42440463,42440459
2016,8,14,8,0,40.692604,-73.8578,42822303,42822305
2016,7,28,0,15,40.62392,-73.9216,42513988,42467759
2016,7,25,4,25,40.76997,-73.91938,42935204,42900319
2016,8,15,18,41,40.854057,-73.88885,42737973,5327456898
2016,8,3,9,35,40.750717,-73.85877,42858084,42870433
2016,8,10,20,30,40.711823,-73.78786,42807981,42817017
2016,7,29,14,47,40.85325,-73.827225,42746423,42746420
2016,8,16,8,30,40.776196,-73.949875,42456066,42443037
2016,8,13,0,30,40.760925,-73.96705,42432856,42449971
2016,8,10,10,8,40.734825,-73.99299,42436935,42429373
2016,7,28,14,35,40.76197,-73.86917,1064257405,42887572
2016,8,16,17,30,40.734642,-73.74145,42819465,42928335
2016,8,7,12,0,40.753006,-73.8326,5421246268,5421246269
2016,8,9,18,0,40.682163,-73.889015,42475139,42475146
2016,7,28,4,0,40.706356,-73.900276,42848443,42848444
2016,8,6,10,30,40.68039,-73.940445,42464995,42499215
2016,8,16,12,10,40.686413,-73.94882,42481580,42482354
2016,8,4,15,45,40.61811,-73.959114,3513768183,3513768184
2016,8,12,22,17,40.86038,-73.88889,42730050,5327456902
2016,7,31,17,0,40.607914,-73.75242,42830955,5473204227
2016,8,9,7,0,40.836678,-73.94142,561035377,42433017
2016,7,29,10,30,40.771774,-73.96754,42445225,42429680
2016,8,6,20,50,40.690125,-73.99393,42497598,42497777
2016,7,29,12,20,40.569973,-74.11025,4202699378,4202699381
2016,8,8,6,24,40.731182,-73.871605,597363620,597363475
2016,8,3,6,30,40.888752,-73.90968,1581463803,252127010
2016,7,31,10,50,40.675797,-73.8968,598622279,598622280
2016,7,26,14,50,40.706585,-73.897,42807116,42807117
2016,8,4,10,45,40.618862,-74.09749,42943596,5490546467
2016,8,15,17,0,40.64647,-74.01258,1372888725,42521198
2016,7,28,13,30,40.792854,-73.96753,42443381,42443373
2016,7,30,19,0,40.569687,-74.15024,42961164,42961177
2016,8,2,18,45,40.82826,-73.88896,42759023,42733384
2016,8,5,14,0,40.716824,-73.82019,42830072,461782787
2016,8,4,15,25,40.83451,-73.88526,42748425,42754949
2016,8,6,10,27,40.68802,-73.8612,42845543,42845539
2016,8,2,11,45,40.842266,-73.883514,42747054,42747051
2016,7,31,21,55,40.544094,-74.14116,42985977,2551000169
2016,8,4,12,35,40.73173,-73.851135,42875051,42919954
2016,8,16,14,28,40.674232,-73.86177,598633363,598633365
2016,8,3,15,15,40.760025,-73.7645,42843080,42883326
2016,7,24,5,40,40.677357,-73.88687,598622261,598622296
2016,8,12,21,59,40.71515,-74.00776,42431611,42445356
2016,7,31,4,25,40.63765,-73.9528,42471355,42491754
2016,8,13,19,15,40.769688,-73.736305,42832614,42933319
2016,7,26,11,30,40.74943,-73.99178,42439440,42435422
2016,8,4,6,30,40.738605,-73.86801,42786670,42786672
2016,8,6,9,0,40.706554,-73.95832,479716904,479715815
2016,8,14,0,48,40.728035,-73.97183,370894980,370897167
2016,8,7,22,0,40.76918,-73.831345,42835762,42868127
2016,8,6,8,30,40.710793,-73.89426,42834200,42910937
2016,7,24,10,24,40.774895,-73.91019,42874618,42877845
2016,7,31,17,30,40.813374,-73.956276,42442584,42453717
2016,8,2,15,17,40.839172,-73.943474,42427126,42427128
2016,8,9,11,45,40.714203,-73.956474,42473961,42484186
2016,8,10,13,0,40.68954,-73.971146,42488436,42470369
2016,8,3,18,20,40.678112,-73.90784,42465076,1260335132
2016,8,9,0,1,40.75045,-73.9873,42430304,42430308
2016,8,14,15,30,40.576317,-73.963135,42484397,42484402
2016,7,24,20,4,40.636387,-73.94611,42464433,42483674
2016,8,16,15,30,40.7136,-74.0091,42430004,42429562
2016,7,27,12,35,40.75217,-73.97778,42443804,42446959
2016,8,13,14,37,40.7136,-74.0091,42430004,42429562
2016,8,11,1,0,40.660934,-73.983246,42510746,42525277
2016,8,7,7,38,40.625774,-74.016495,42461020,42461032
2016,7,31,13,15,40.584755,-73.94712,455422044,455426894
2016,8,12,13,10,40.72543,-73.99678,42428447,1919595915
2016,7,26,23,55,40.61242,-74.13245,42978238,42978240
2016,8,8,8,30,40.82193,-73.88844,42753444,4969403592
2016,7,24,0,0,40.606403,-74.00714,42501693,42501700
2016,8,11,10,5,40.84645,-73.885445,42753814,42753817
2016,7,31,15,0,40.659706,-73.743546,42863951,42925351
2016,8,7,16,45,40.71599,-73.87209,42812256,42815242
2016,8,10,8,27,40.78905,-73.92723,1934650086,740060236
2016,8,12,18,45,40.85493,-73.82617,596583950,1858043576
2016,8,14,23,45,40.720314,-73.9443,42472683,42502920
2016,8,13,8,0,40.674908,-73.91386,42476347,42509420
2016,8,7,2,50,40.81365,-73.95606,42442584,42442586
2016,8,6,13,10,40.687027,-73.76142,42884128,42884130
2016,8,13,11,52,40.713333,-73.91305,42843573,42843577
2016,8,8,9,0,40.817947,-73.819756,42774856,42774859
2016,7,25,16,30,40.843204,-73.91196,42741344,2408354088
2016,8,11,7,0,40.89663,-73.87032,42741738,42741742
2016,8,4,17,50,40.74376,-73.90003,42818046,42896944
2016,8,16,10,30,40.69757,-73.90758,42907521,597700354
2016,7,24,8,45,40.864075,-73.86742,42734590,42744518
2016,8,8,14,0,40.656876,-73.76864,279202844,279203042
2016,8,16,9,40,40.78322,-73.84586,42820299,42820302
2016,7,24,0,1,40.711628,-73.729385,279178414,279178454
2016,8,12,12,0,40.836845,-73.930534,60920157,529288546
2016,7,23,11,30,40.86541,-73.91977,42427870,42431252
2016,8,8,22,50,40.61096,-74.10342,42982589,42956790
2016,8,12,16,15,40.760166,-73.83262,42806555,2797896023
2016,8,15,11,50,40.615185,-73.98367,42521686,42524857
2016,7,24,13,25,40.66759,-73.85261,42884855,42909525
2016,8,7,12,30,40.67236,-74.01123,42475790,42475794
2016,8,1,14,35,40.766502,-73.99418,42430704,42430707
2016,7,28,3,10,40.67578,-74.0014,42478170,598228337
2016,8,15,17,45,40.621704,-73.93592,42491859,42491864
2016,7,24,11,24,40.722466,-73.73692,42849532,42930162
2016,8,14,11,35,40.717846,-73.757034,5471815259,5471815250
2016,7,29,11,52,40.692154,-73.99345,42524465,42502649
2016,8,2,9,59,40.767185,-73.98997,42430736,42450434
2016,7,26,19,0,40.657173,-73.921074,42500157,1942054435
2016,7,25,12,21,40.78363,-73.94353,42433385,4779073677
2016,7,29,17,0,40.796738,-73.92925,371225085,42424109
2016,8,14,21,0,40.69383,-73.82888,2924892681,42867976
2016,8,17,18,58,40.79465,-73.971794,42428714,1061531807
2016,8,3,23,5,40.871273,-73.83844,42743923,42743925
2016,7,29,13,8,40.803585,-73.91552,471247737,588115631
2016,8,14,20,20,40.64286,-73.90511,42500102,42500105
2016,8,5,6,15,40.663906,-73.95098,42481659,42481968
2016,7,29,6,40,40.681736,-73.8051,457013870,457013878
2016,7,30,21,0,40.7571,-73.828964,42819692,42876360
2016,8,11,17,0,40.845104,-73.91494,60923716,596668832
2016,8,12,8,0,40.706528,-73.746864,42849962,42898165
2016,8,6,19,5,40.60227,-73.946106,42471374,42520490
2016,8,9,19,10,40.710407,-73.90885,42814493,42851912
2016,8,6,9,41,40.66762,-73.94237,42467470,42515014
2016,7,24,2,30,40.643738,-73.957855,42491724,2566334944
2016,8,10,13,45,40.82802,-73.93122,529051355,529059900
2016,8,16,13,0,40.615013,-73.99433,42482807,42495404
