year,month,day,hour,minute,lat,lon,node_1,node_2
2016,10,8,21,30,40.6896,-73.838684,42809769,42864014
2016,10,6,6,42,40.83887,-73.87811,42745302,3567765919
2016,9,26,18,0,40.713985,-73.73812,42893827,5142961398
2016,9,23,8,30,40.719894,-73.98335,3670609093,42432078
2016,9,30,8,45,40.767612,-73.90198,2433000860,106074504
2016,10,3,14,15,40.713974,-73.98334,42435931,592405093
2016,10,7,6,45,40.88271,-73.881256,42736085,42739298
2016,9,25,6,30,40.733685,-73.92396,597294501,5607992547
2016,9,22,19,30,40.610096,-73.96138,42489210,42528437
2016,10,7,7,5,40.651005,-73.94571,42496570,42497383
2016,9,15,7,35,40.664696,-73.93792,42475511,42479640
2016,9,27,13,2,40.79094,-73.947235,42447179,42436619
2016,10,5,18,0,40.861343,-73.86749,42745596,42745599
2016,9,17,10,45,40.832733,-73.82802,42753149,42783161
2016,10,7,22,26,40.846237,-73.91818,595757773,42737549
2016,10,2,21,50,40.691208,-73.813545,42812940,42845244
2016,10,7,1,50,40.637436,-74.03151,42512921,42512923
2016,9,14,10,45,40.880684,-73.82664,42736508,42736516
2016,9,20,17,30,40.75821,-73.95785,371037237,592643514
2016,9,19,9,0,40.59582,-73.77233,42805646,42883793
2016,9,14,0,0,40.695465,-73.734886,42845055,42853611
2016,9,16,15,53,40.571583,-74.10864,4202699382,4202699384
2016,9,17,9,15,40.77202,-73.956024,42443024,42443020
2016,9,28,12,15,40.747845,-73.89545,276297950,1934649977
2016,10,5,10,30,40.686737,-73.72637,42890120,470074105
2016,9,28,18,0,40.803024,-73.93632,42438772,42438774
2016,9,20,7,39,40.75056,-73.90949,42815123,42876809
2016,10,5,13,0,40.66217,-73.77332,42835363,42835369
2016,9,22,14,10,40.600754,-74.009865,4268511511,455369962
2016,9,15,13,45,40.754,-73.98211,42430333,42437358
2016,10,5,8,20,40.701458,-73.812515,42845494,42845498
2016,9,24,13,0,40.690876,-73.94909,42481555,42482246
2016,9,19,16,0,40.67757,-73.82465,42803847,42868666
2016,10,7,17,1,40.854458,-73.86576,42746132,42746128
2016,9,28,21,30,40.61306,-73.92618,42491930,42503262
2016,10,4,16,0,40.844955,-73.93008,60925389,1764424345
2016,9,29,16,18,40.6104,-73.9586,42487802,42514099
2016,9,28,17,45,40.628952,-74.1566,42969158,42969162
2016,9,27,9,15,40.734978,-73.8614,597363495,535054432
2016,9,17,16,45,40.69217,-73.95194,42477901,42481546
2016,10,3,6,25,40.737694,-73.88224,276314976,2089938012
2016,10,6,1,40,40.723976,-74.00831,42424619,42440847
2016,10,5,19,30,40.663727,-73.95386,42481965,42481968
2016,9,30,13,0,40.574276,-74.10592,4202722663,42988482
2016,10,6,8,45,40.616047,-74.025734,448152768,42478701
2016,9,17,21,20,40.689186,-73.96904,42469617,42469621
2016,9,25,13,55,40.702362,-73.94229,42467807,42529856
2016,10,6,13,35,40.834045,-73.87546,42737364,42738405
2016,10,7,16,30,40.72986,-73.98315,42446547,42446552
2016,9,20,23,0,40.75482,-73.84499,42808482,2359756764
2016,9,16,0,0,40.64213,-73.92936,42520982,42531343
2016,9,15,13,30,40.609943,-73.955605,42492624,42519045
2016,9,18,21,45,40.639996,-74.00488,42487484,42535383
2016,9,20,16,25,40.671677,-73.874435,42505090,42505094
2016,10,1,19,50,40.657745,-73.894325,1942054752,1942054768
2016,9,27,14,24,40.768543,-73.9657,596776017,42431677
2016,9,30,17,0,40.556255,-74.15766,42982703,42982709
2016,10,1,6,0,40.684216,-73.92881,42485035,42499504
2016,9,19,0,0,40.71437,-73.7302,42915248,42926666
2016,9,24,18,0,40.71337,-73.94859,42491183,42527653
2016,10,8,19,30,40.687668,-73.8107,42900935,42901973
2016,9,28,11,42,40.745384,-73.99471,42439840,42435629
2016,10,3,12,44,40.813805,-73.89112,42765698,42773366
2016,9,15,19,0,40.7711,-73.96594,42445227,42445225
2016,9,27,16,28,40.768593,-73.98522,42440934,42445039
2016,9,16,17,10,40.640236,-73.90598,42468662,42522116
2016,9,30,0,4,40.75991,-73.95882,42427965,42436531
2016,9,20,9,51,40.677357,-73.896225,42464672,42464674
2016,9,28,7,20,40.677483,-73.93033,42497855,597826135
2016,9,22,12,30,40.577713,-73.97251,42509142,2328478297
2016,9,15,15,50,40.665882,-73.99642,42465846,598291052
2016,9,23,14,30,40.661484,-73.741974,42813513,42863248
2016,9,30,22,0,40.75986,-73.99009,42432700,42432703
2016,9,21,11,55,40.534267,-74.15398,2663757209,2663757210
2016,10,3,13,40,40.74,-73.985916,42446925,42448693
2016,9,26,20,30,40.560375,-74.16975,42999118,42999121
2016,9,26,10,30,40.775368,-73.90962,42908896,42874618
2016,10,7,9,50,40.61895,-73.92689,42521029,42533309
2016,9,16,15,43,40.779434,-73.94752,42443044,42444820
2016,10,6,16,30,40.644424,-73.9489,42476963,42479843
2016,9,15,8,40,40.59742,-74.06836,42954963,43014393
2016,9,23,11,30,40.542603,-74.20835,42943619,42943622
2016,9,29,18,55,40.610172,-74.12146,42947842,42958313
2016,10,7,7,50,40.683224,-73.96564,42464936,42464938
2016,9,29,13,0,40.73079,-73.9854,42442870,42446547
2016,9,28,23,6,40.868736,-73.8886,42755701,42778873
