year,month,day,hour,minute,lat,lon,node_1,node_2
2017,6,11,1,0,40.846165,-73.929146,60925389,1764424345
2017,6,15,17,25,40.7615,-73.997826,42454433,42430677
2017,6,16,10,45,40.656082,-73.95306,42499253,42499262
2017,6,26,13,18,40.651672,-73.9092,42475630,42512596
2017,6,23,17,40,40.748848,-73.759026,42849551,42831351
2017,6,12,16,26,40.677773,-73.93587,42493206,597826193
2017,6,13,8,25,40.667236,-73.770004,455576360,455575544
2017,6,16,10,28,40.75834,-73.95775,276204253,42423579
2017,6,18,10,15,40.679733,-73.98286,42466234,1372888856
2017,6,10,14,40,40.665863,-73.892334,42477828,42511407
2017,6,14,15,21,40.59667,-73.94118,42481831,42481836
2017,6,24,17,5,40.668606,-73.92208,1260335208,42474836
2017,6,14,17,40,40.701763,-73.81618,3915754594,280641025
2017,6,22,12,30,40.65473,-73.90692,1942054175,1942054210
2017,6,14,16,0,40.716244,-73.8419,42837041,42907724
2017,6,15,8,0,40.636227,-73.88595,1257570350,42470169
2017,6,11,17,0,40.706657,-74.015915,370880761,42451370
2017,6,27,13,30,40.740078,-73.99485,42429659,42430263
2017,6,27,9,30,40.75525,-73.998665,42437670,42455735
2017,6,23,16,10,40.699715,-73.96182,479715943,479715931
2017,6,9,18,12,40.814075,-73.79548,492879812,471826005
2017,6,26,15,50,40.608757,-74.038086,411566447,598365272
2017,6,10,20,10,40.834126,-73.916664,3557257103,3557257104
2017,6,29,9,0,40.814774,-73.94038,3099327961,42434361
2017,6,21,9,15,40.78832,-73.941025,42436627,42436630
2017,6,25,11,0,40.669098,-73.93666,1259822878,42474829
2017,6,23,14,56,40.770332,-73.87608,276061378,482640607
2017,6,26,17,23,40.8464,-73.89728,42760064,42760061
2017,6,29,19,40,40.67134,-73.89959,42500018,42500260
2017,6,11,21,15,40.801575,-73.93438,3931524260,3931534871
2017,6,27,15,0,40.812,-73.95509,42429827,42442584
2017,6,20,14,0,40.761143,-73.75549,42789960,277672374
2017,6,16,10,0,40.604256,-74.00342,42490009,42490008
2017,6,27,23,5,40.604313,-74.05208,448092864,448095627
2017,6,12,12,50,40.83204,-73.85564,42735334,42727953
2017,6,18,19,43,40.772243,-73.81567,42855069,42855072
2017,6,15,13,14,40.84048,-73.93647,42442717,42447418
2017,6,21,15,45,40.851097,-73.89281,42719990,42719992
2017,6,23,2,40,40.85078,-73.91222,42758066,42781101
2017,6,11,15,31,40.888596,-73.89068,481201588,481201523
2017,6,24,8,20,40.738415,-73.84899,535057827,597390157
2017,6,30,15,40,40.686726,-73.99047,42527868,42492239
2017,6,19,17,30,40.65947,-73.94955,42481677,42496549
2017,6,24,13,3,40.680473,-73.9614,597727992,248606379
2017,6,15,7,35,40.65749,-73.893074,1942054722,1942054670
2017,6,22,15,50,40.749947,-73.981384,42445909,42445910
2017,6,10,11,45,40.702244,-73.91183,42907489,42524976
2017,6,13,5,3,40.618973,-74.00523,42509550,42509554
2017,6,24,19,30,40.770535,-73.79411,42833823,42855039
2017,6,26,18,35,40.673008,-73.78809,42836582,42837828
2017,6,14,13,18,40.595562,-73.74711,42873651,279224121
2017,6,11,22,45,40.88955,-73.84524,42741819,42741822
2017,6,13,21,30,40.811874,-73.95736,42421852,42438928
2017,6,10,12,35,40.650856,-73.9486,42481708,42483729
2017,6,20,15,15,40.79525,-73.97321,42431096,42431099
2017,6,28,15,30,40.70251,-73.95636,42520236,42523048
2017,6,27,18,35,40.798256,-73.82744,596478764,274184604
2017,6,19,21,30,40.766712,-73.98289,42431556,42435714
2017,6,22,19,40,40.704975,-73.79992,42811765,42811762
2017,6,10,4,25,40.71983,-73.98755,42437084,42437096
2017,6,14,10,0,40.66932,-73.88481,42504350,42485164
2017,6,10,16,30,40.62137,-74.03193,42466079,42508081
2017,6,13,15,10,40.66705,-73.77411,42816815,1884810431
2017,6,27,17,0,40.71893,-73.943436,42467896,42502909
2017,6,11,13,30,40.583057,-73.973114,455421945,598784338
2017,6,24,18,30,40.719734,-73.78652,42805445,42830596
2017,6,21,17,11,40.875088,-73.912415,42427939,42427936
2017,6,30,9,45,40.735798,-73.78212,42801337,42880838
2017,6,30,11,20,40.746403,-73.97973,42445374,3786901743
2017,6,28,18,2,40.75628,-73.7211,42829704,42829706
2017,6,13,11,45,40.76359,-73.98144,42440015,42440012
2017,6,29,18,0,40.71235,-73.89129,461054696,461054704
2017,6,24,19,30,40.835873,-73.8699,103078599,103078604
2017,6,9,11,30,40.702473,-73.79993,42811768,42876306
2017,6,28,17,40,40.88398,-73.8662,42755854,42755756
2017,6,14,17,50,40.789467,-73.784225,42813859,42907062
2017,6,12,15,20,40.704563,-73.91066,3325564447,42827218
2017,6,16,15,50,40.811565,-73.942726,42438236,3099327944
2017,6,25,0,0,40.712284,-73.78536,42817017,42921383
2017,6,19,17,23,40.73883,-73.983154,42446925,42448701
2017,6,23,17,30,40.70941,-73.91641,42827589,42885318
2017,6,29,6,0,40.676445,-73.92762,42534024,42520919
2017,6,30,11,10,40.7211,-73.98597,42432071,1919595924
2017,6,23,9,12,40.749157,-73.9727,42432458,42432464
2017,6,12,13,45,40.7244,-74.00605,4616536348,42423456
2017,6,26,14,52,40.764736,-73.98222,42428321,42435710
2017,7,1,4,0,40.86241,-73.9225,42445634,1764400306
2017,6,14,19,0,40.776897,-73.97547,42432556,42432558
2017,6,29,15,10,40.754105,-73.72321,464877993,464880910
2017,6,28,10,30,40.71582,-73.81759,462271063,464806844
2017,6,22,8,0,40.60721,-73.82079,42824441,2513523893
2017,6,23,16,57,40.821945,-73.84241,42759221,42781462
2017,6,12,6,11,40.75582,-73.970764,42446991,42449956
2017,6,26,0,55,40.7145,-74.00605,42428402,272195271
2017,6,11,14,20,40.608,-74.001724,42468249,42512375
2017,6,23,15,10,40.591755,-73.9083,452272270,455430693
2017,6,29,17,0,40.714436,-73.974754,486849239,5079840928
2017,6,13,5,45,40.635475,-73.89156,42494132,42512658
2017,6,30,8,25,40.746258,-73.99036,42430282,42427797
2017,6,22,20,15,40.75776,-73.862816,42809784,42864001
