year,month,day,hour,minute,lat,lon,node_1,node_2
2017,6,18,15,18,40.622047,-74.03165,42508076,42466077
2017,6,12,16,30,40.67392,-73.91012,42474919,1260335284
2017,6,9,18,30,40.72048,-73.780106,461232930,1398578616
2017,6,12,0,8,40.759575,-73.96803,42443614,42443615
2017,6,19,17,0,40.67341,-73.86761,42499580,42515148
2017,6,16,0,0,40.873222,-73.83747,42742923,42755063
2017,6,15,18,36,40.542423,-74.14592,2663757187,2663757202
2017,6,25,16,50,40.802696,-73.949196,42453220,3099327950
2017,6,13,9,58,40.683777,-73.76975,42846594,42859805
2017,6,18,10,25,40.746296,-73.97169,42422899,42454010
2017,6,26,15,30,40.72785,-73.92657,42876186,42900574
2017,6,28,18,0,40.68842,-73.80026,42901181,42924297
2017,6,16,23,20,40.58689,-73.94319,42471398,42520512
2017,6,22,8,30,40.69447,-73.95709,42492110,42517044
2017,6,29,12,30,40.838924,-73.86095,42739879,42739864
2017,6,11,18,40,40.844948,-73.9034,42722498,103070839
2017,6,19,12,40,40.67198,-73.981636,42465279,42475977
2017,6,10,0,15,40.698837,-73.95327,42481529,42471852
2017,6,16,0,0,40.674362,-73.98481,42465276,42488930
2017,6,24,13,30,40.709896,-73.83941,461768283,461767551
2017,6,25,14,32,40.747765,-73.98296,42437644,42445365
2017,6,22,12,0,40.825848,-73.90993,42730080,2827547780
2017,6,15,17,0,40.713913,-73.83009,461767551,277617763
2017,6,27,18,30,40.75697,-73.90179,42844394,42835549
2017,6,12,13,13,40.644672,-74.08718,42948759,43022383
2017,6,28,6,30,40.731388,-73.94935,2987758876,42493365
2017,6,30,15,54,40.74886,-73.93755,42844306,276203987
2017,6,29,19,0,40.692844,-73.99311,42502648,42528916
2017,6,20,23,45,40.767246,-73.99402,61275600,42430713
2017,6,29,12,21,40.806915,-73.93557,42424757,42447209
2017,6,17,17,45,40.76645,-73.9085,42842492,42833012
2017,6,27,18,5,40.67468,-74.016045,42513246,42513244
2017,6,16,19,40,40.721676,-73.835976,42803506,42828187
2017,6,12,12,39,40.806797,-73.92458,42725324,250546966
2017,6,28,8,0,40.738346,-73.84874,535057827,597390157
2017,6,25,16,45,40.701443,-73.74134,42848353,42887742
2017,6,27,15,40,40.59188,-73.99111,42504627,4205909316
2017,6,16,8,0,40.783398,-73.80459,42868955,3789567127
2017,6,18,16,0,40.643303,-73.9478,42481725,42483745
2017,6,18,1,15,40.764072,-73.81676,42836813,42836818
2017,6,11,23,30,40.668705,-73.98008,42469903,42469898
2017,6,9,18,0,40.689747,-73.91244,42490683,42486793
2017,6,18,12,34,40.62955,-73.98306,42466826,42501588
2017,6,26,14,38,40.79537,-73.921974,277481443,42449515
2017,6,18,15,30,40.87372,-73.90833,42427926,42731542
2017,6,29,21,10,40.736855,-73.97853,387184869,42448707
2017,6,12,17,30,40.654533,-73.97643,42480979,42480985
2017,6,16,21,6,40.683414,-73.92282,42493918,42485047
2017,6,24,16,55,40.6686,-73.73676,42872437,42872525
2017,6,13,15,30,40.838196,-73.901184,42760042,42768599
2017,6,15,9,10,40.63729,-74.115005,42974556,43012389
2017,6,15,14,20,40.63817,-74.03389,42488802,42512918
2017,6,23,17,0,40.701588,-73.79488,42869366,42869373
2017,6,19,9,15,40.576504,-74.1037,4202699689,42975715
2017,6,30,0,0,40.708904,-73.95926,42480086,42480088
2017,6,27,17,13,40.726624,-73.906456,3440285377,597325450
2017,6,30,12,30,40.75478,-73.97994,42443556,42454428
2017,6,17,21,15,40.674652,-73.909164,1260335213,42474921
2017,6,16,10,0,40.724693,-73.908775,42827432,42827438
2017,6,9,13,30,40.73046,-73.9515,2987758879,5052125058
2017,6,10,20,0,40.695335,-73.89821,42907551,42931867
2017,6,29,20,15,40.836147,-73.8542,42718544,42751935
2017,6,16,6,0,40.72171,-73.938515,42490472,42490476
2017,6,13,16,3,40.598934,-73.76371,42810889,3659173678
2017,6,12,8,0,40.697083,-73.83048,42860954,42860957
2017,6,21,22,30,40.748863,-73.892715,42816001,4771851661
2017,6,16,14,35,40.65264,-73.949776,42481699,42510355
2017,6,26,12,20,40.69785,-73.78143,42828724,42828729
2017,6,14,12,45,40.664394,-73.99394,42496451,1372888807
2017,6,11,19,0,40.62137,-74.03193,42466079,42508081
2017,6,24,15,50,40.52979,-74.19635,42992332,42992337
2017,6,28,16,55,40.629852,-74.01956,42477153,42465557
2017,6,30,16,0,40.79653,-73.97597,42458435,587812665
2017,6,19,21,0,40.666595,-73.87176,1942055151,1942055156
2017,6,29,16,21,40.794453,-73.971924,1061531593,1061531807
2017,6,15,18,50,40.727623,-73.87089,2757168848,2757168838
2017,6,22,17,4,40.821068,-73.89894,42732978,42760469
2017,6,27,18,20,40.628563,-74.028984,42508040,42466045
2017,6,27,23,51,40.606087,-73.75911,42820578,42820582
2017,6,14,16,15,40.667824,-73.93122,42486260,42486265
2017,6,15,21,8,40.606842,-74.0155,42479545,42493668
2017,6,10,13,0,40.660233,-73.767944,42856851,42905576
2017,6,10,18,40,40.717587,-73.99413,42445603,42452067
