year,month,day,hour,minute,lat,lon,node_1,node_2
2021,4,13,18,20,40.78542,-73.98399,42422545,42423331
2021,3,26,20,0,40.841717,-73.85224,42781512,42782227
2021,4,3,1,50,40.69488,-73.94042,42492342,42492346
2021,3,3,13,57,40.62469,-74.01813,42460776,42461034
2021,3,1,17,0,40.8013,-73.94795,42437174,42437177
2021,2,13,18,40,40.86166,-73.891335,42742618,5327456902
2021,3,20,0,40,40.519722,-74.22867,42987232,42991500
2021,4,2,13,50,40.644623,-73.903114,42515689,42494160
2021,2,20,14,57,40.71946,-73.89117,42809579,3324555185
2021,2,26,18,0,40.70113,-73.96087,42464239,42504249
2021,3,12,21,10,40.74677,-73.84828,106204721,106203937
2021,3,29,17,10,40.68024,-73.946754,42464977,42464979
2021,4,2,22,13,40.614025,-74.08479,42949802,42985899
2021,3,24,12,19,40.737785,-73.93496,487116723,597294501
2021,4,7,6,0,40.706863,-74.006996,42422056,42444424
2021,3,11,19,49,40.652145,-73.95916,42484790,42491697
2021,2,25,4,30,40.70405,-73.90168,42809984,42830679
2021,3,11,7,35,40.8165,-73.946556,42435844,42439588
2021,3,15,8,23,40.763645,-73.790276,42873726,42873728
2021,3,16,17,30,40.667114,-73.834656,42810596,42818918
2021,3,3,4,17,40.59907,-73.90498,452271525,452271935
2021,2,11,13,36,40.662075,-73.84061,42886437,42886439
2021,3,15,21,20,40.659405,-73.9505,42497511,42481677
2021,3,11,19,52,40.66629,-73.87268,1942055095,1942055156
2021,3,21,12,40,40.740078,-73.99485,42429659,42430263
2021,2,22,12,38,40.787224,-73.95417,42434166,42446086
2021,3,18,2,0,40.66053,-73.88455,1942054900,42528563
2021,3,11,18,0,40.857903,-73.86468,42746688,42779811
2021,2,11,11,55,40.73294,-73.89911,42806974,42845803
2021,3,29,23,58,40.62368,-73.99772,42468172,42524837
2021,4,6,15,0,40.60242,-73.99459,42488729,42488002
2021,2,17,14,0,40.68322,-73.854706,42837524,42837530
