year,month,day,hour,minute,lat,lon,node_1,node_2
2017,5,28,11,50,40.772415,-73.97874,42435264,3718672443
2017,6,3,20,30,40.836502,-73.825165,42753160,42727085
2017,6,6,8,1,40.87892,-73.90479,42732270,42732273
2017,5,31,12,58,40.70994,-73.86641,42836523,42859260
2017,5,18,7,50,40.8252,-73.867714,42749591,42752350
2017,5,21,1,30,40.686234,-73.82418,42890762,42891567
2017,5,30,7,40,40.76479,-73.98429,42435705,42435707
2017,5,28,22,35,40.742023,-73.98292,42446932,42454522
2017,5,18,12,6,40.68585,-73.8651,42827725,42837482
2017,5,24,16,15,40.73374,-74.0063,42436134,42436396
2017,6,6,13,40,40.76595,-73.80984,42817233,42922110
2017,6,7,14,18,40.74462,-74.0027,42427386,42427381
2017,5,20,13,0,40.84734,-73.88493,42776828,42740992
2017,6,9,9,14,40.776016,-73.98724,42439464,42430989
2017,5,16,1,0,40.7606,-73.96434,42424089,371037281
2017,6,3,16,0,40.583733,-73.91969,2437988036,455427060
2017,5,28,5,35,40.6796,-73.80349,42821947,42821941
2017,6,3,15,0,40.733387,-73.79461,42861542,42879158
2017,6,5,14,51,40.839172,-73.943474,42427126,42427128
2017,5,26,13,50,40.583286,-73.96654,2282434877,598784325
2017,6,1,12,15,40.53884,-74.151794,42971652,42975830
2017,6,6,16,20,40.704033,-73.7938,42869366,42899461
2017,5,17,21,31,40.76685,-73.95376,42428005,42428007
2017,5,26,18,32,40.791344,-73.97236,42442492,42442502
2017,6,7,0,0,40.70654,-73.941376,42496356,42476791
2017,6,5,16,40,40.828407,-73.84392,42721635,596455943
2017,6,2,6,15,40.66609,-73.82809,42868615,42885572
2017,5,21,6,3,40.576626,-73.98478,42508955,42503415
2017,6,3,16,30,40.642727,-73.91749,42469581,42469952
2017,5,30,10,58,40.76422,-73.98099,42440020,42428321
2017,6,8,6,45,40.76155,-73.96659,42449971,4288677093
2017,5,19,6,35,40.591755,-73.9083,452272270,455430693
2017,5,16,14,0,40.833675,-73.88677,42754951,42748421
2017,5,17,16,40,40.68866,-73.94884,42481566,42482258
2017,5,18,12,35,40.78791,-73.95579,42443263,42443268
2017,6,9,8,0,40.544216,-74.162605,42958728,42992124
2017,5,17,6,13,40.648266,-73.90581,5198593257,5198593260
2017,5,31,17,24,40.76789,-73.92353,42833250,42833248
2017,5,26,3,0,40.771076,-73.91872,42796436,588175755
2017,5,21,14,15,40.827484,-73.90235,42778029,42768870
2017,5,17,12,30,40.683643,-73.93381,42466977,42473289
2017,5,29,22,47,40.629906,-74.11001,42994867,42994874
2017,6,5,14,0,40.759773,-73.8173,42836831,42924362
2017,5,27,19,40,40.768684,-73.90562,3778745484,2433000850
2017,6,3,10,30,40.654957,-74.007034,1369722069,449025276
2017,5,18,6,30,40.704926,-73.77982,42817081,42835211
2017,5,24,22,0,40.752464,-73.74344,462122645,42797656
2017,5,16,10,0,40.637436,-74.02193,595939934,4026478043
2017,5,22,14,54,40.788532,-73.95322,42453575,42446099
2017,6,2,15,25,40.596325,-73.76673,42828293,42844896
2017,5,24,12,45,40.62197,-74.025826,42465592,42465599
2017,5,17,15,9,40.8522,-73.84365,42756793,42767864
2017,5,16,18,50,40.74903,-73.87851,42816072,42831688
2017,5,30,13,50,40.608852,-74.15334,42967171,447590310
2017,5,22,17,15,40.829567,-73.95008,42434343,42439216
2017,5,21,16,21,40.756683,-73.85793,42824053,3779614585
2017,6,7,17,15,40.72545,-73.837776,276096342,42830578
2017,5,26,19,15,40.656757,-73.768425,42792119,42837945
2017,6,8,21,30,40.736378,-73.98494,42449893,42434358
2017,5,18,18,12,40.769886,-73.92781,42810477,42826042
2017,6,1,19,0,40.647728,-73.97634,42484700,42484702
2017,5,18,16,0,40.687344,-73.97985,42491592,2312641457
2017,5,19,0,7,40.78519,-73.94934,42434172,42450044
2017,5,29,7,30,40.682426,-73.937935,42499211,42516282
2017,5,22,12,30,40.77039,-73.91771,279603573,42898289
2017,5,30,21,30,40.6229,-74.14943,42998727,42998742
2017,5,20,11,20,40.609512,-73.98957,42477734,42509581
2017,5,30,15,55,40.76685,-73.95376,42428005,42428007
2017,5,23,18,16,40.90348,-73.85035,42740731,42759089
2017,5,21,8,25,40.683933,-73.87119,42464808,42464809
2017,5,31,8,15,40.676495,-73.913704,597728022,42497892
2017,6,4,3,45,40.69024,-73.9482,42481558,42482253
2017,5,16,16,30,40.66735,-73.76994,42813111,455577545
2017,5,31,18,25,40.738415,-73.84899,535057827,597390157
2017,5,21,10,0,40.70904,-73.84146,461768283,461767551
2017,5,27,0,5,40.76155,-73.96659,42449971,4288677093
2017,5,21,17,45,40.77855,-73.925674,2298768513,2457089502
2017,5,29,11,5,40.70898,-73.94144,42502959,42511123
2017,6,4,15,50,40.812744,-73.937645,42437928,42429530
2017,5,17,8,25,40.696865,-73.83717,42822364,42858015
2017,6,7,6,40,40.810276,-73.94738,2141026493,42436728
2017,6,5,15,10,40.699844,-73.991035,42461394,2842884234
2017,6,7,10,15,40.87892,-73.90479,42732270,42732273
2017,5,21,15,20,40.841682,-73.88832,42733190,42773877
2017,5,17,14,45,40.759514,-73.99926,42430664,427804029
2017,5,30,16,32,40.74959,-74.00279,42430597,42445310
2017,5,25,21,0,40.8237,-73.86256,42772083,42781851
2017,5,21,14,40,40.678394,-73.94692,42496494,42481610
2017,5,26,13,31,40.78503,-73.94058,3631837584,42433422
2017,6,4,3,15,40.73995,-73.84553,535057827,597390157
2017,5,17,12,45,40.76161,-73.97076,42432834,596775935
2017,5,27,7,40,40.842773,-73.922806,3001741334,3001741335
2017,5,26,17,0,40.76401,-73.881226,42903808,1064257424
2017,5,23,13,35,40.767967,-73.96822,42445976,42447228
2017,5,20,11,15,40.672043,-73.89487,42495629,42495789
2017,6,3,14,40,40.62503,-74.14808,42947577,42972814
2017,5,18,14,0,40.711533,-73.98063,42434833,42427750
2017,5,16,19,13,40.617664,-73.962814,42506498,42513874
2017,6,6,10,44,40.827183,-73.853096,42753528,42741990
2017,6,1,13,20,40.723885,-73.73385,42820067,42820069
2017,6,4,8,18,40.808163,-73.92653,42732852,3659131644
2017,5,28,17,30,40.69735,-73.93589,42505479,42505482
2017,5,19,12,45,40.826546,-73.855515,106692763,60653656
2017,5,28,1,35,40.74238,-74.00882,402480678,402475097
2017,5,19,2,25,40.720703,-73.99735,42432171,42439207
2017,5,23,14,47,40.75834,-73.95775,276204253,42423579
2017,5,22,14,0,40.655895,-74.00591,449388516,449388143
2017,5,19,19,43,40.752052,-74.000984,42427821,42437693
2017,5,29,2,3,40.728928,-73.990364,42434196,4015190382
2017,5,22,11,50,40.737553,-74.00821,42439099,42439096
2017,5,24,9,20,40.583485,-73.9601,42488199,42489278
2017,5,31,10,0,40.74848,-73.98677,42446701,42428234
2017,5,20,17,54,40.843906,-73.88047,42740322,42753830
2017,6,2,14,59,40.6243,-74.02774,42514283,42521282
2017,5,19,17,55,40.656998,-73.907486,42474549,42516721
2017,6,7,16,40,40.681046,-73.94346,42502366,42482392
2017,5,27,20,0,40.65935,-73.99918,1372888866,42499902
2017,5,23,6,23,40.79801,-73.827065,596478764,274184604
2017,5,20,20,55,40.74233,-73.83764,106643594,106650022
2017,5,16,17,40,40.647427,-73.979126,42484689,42484695
2017,6,5,17,0,40.76145,-73.995766,42430680,42443563
2017,6,6,7,41,40.809864,-73.946434,3099327975,2141026493
2017,6,3,18,0,40.771152,-73.97966,42435253,42435257
2017,5,25,18,20,40.59399,-73.9962,42472474,42480280
2017,5,23,16,30,40.822258,-73.95616,42441947,42441949
2017,5,25,19,30,40.765984,-73.965454,42455666,42447060
2017,5,21,11,38,40.732758,-73.990036,42428489,42446528
2017,5,31,14,5,40.609333,-73.948425,42470913,42470916
2017,5,22,13,56,40.857315,-73.93547,42427216,5051485223
2017,6,5,12,20,40.71927,-73.988785,42437096,42429769
2017,5,16,16,0,40.63115,-74.00846,42473511,42460984
2017,5,27,16,0,40.68405,-73.97746,42484806,42491613
2017,6,5,11,0,40.688652,-73.84709,42867911,2924921652
2017,5,19,16,20,40.670715,-73.91697,42474892,42474894
2017,6,2,18,10,40.602806,-74.062874,1934649466,389045194
2017,6,7,19,40,40.88459,-73.912315,42747626,42748860
2017,5,22,13,0,40.58036,-73.96761,2328478292,42504956
2017,5,17,20,0,40.764355,-73.72518,540057546,42888809
2017,6,8,11,55,40.68064,-73.95338,42464964,42464967
2017,5,26,15,30,40.768974,-73.773766,42913784,42914591
2017,5,31,8,40,40.8047,-73.83141,596478764,274184604
2017,5,19,10,35,40.625275,-73.97899,42473002,42472998
2017,5,22,8,30,40.651012,-73.91024,42494104,42519990
