year,month,day,hour,minute,lat,lon,node_1,node_2
2018,4,3,15,0,40.712975,-73.917244,42809921,1669024974
2018,4,10,15,30,40.694077,-73.94734,42482234,42492340
2018,4,5,11,0,40.825382,-73.86271,60653946,42725869
2018,4,13,14,50,40.620434,-74.024475,42461069,42461071
2018,4,2,23,25,40.823647,-73.943855,42432963,42434255
2018,4,13,14,24,40.685,-73.921974,42479161,42493912
2018,4,17,15,30,40.688786,-73.98358,42466438,42502404
2018,4,13,8,5,40.826656,-73.8739,42737338,42721926
2018,4,20,16,10,40.85941,-73.892265,42764803,42765918
2018,3,31,19,0,40.62578,-74.02416,42465575,42465580
2018,4,17,16,40,40.763245,-73.75806,42803679,42789960
2018,4,9,14,58,40.634,-74.097275,42961971,42996826
2018,4,17,20,30,40.84029,-73.91436,42733778,42763650
2018,4,6,18,15,40.694214,-73.98238,42464621,42464610
2018,4,12,15,25,40.76311,-73.962524,42429981,42442963
2018,4,2,16,34,40.846165,-73.929146,60925389,1764424345
2018,4,17,17,10,40.64,-73.90194,42500114,42513314
2018,4,17,15,50,40.820538,-73.94543,42433789,42439601
2018,4,4,8,5,40.774685,-73.90383,42874628,42908911
2018,4,5,15,36,40.689583,-73.972145,42470369,42511695
2018,4,2,18,0,40.67526,-73.89675,42495624,598622281
2018,4,14,14,20,40.822308,-73.93859,42439922,2141026521
2018,4,1,0,35,40.611042,-74.07078,42972537,42972538
2018,4,14,16,4,40.68017,-73.8524,42850938,42903897
2018,4,20,13,30,40.71997,-73.992905,42429754,486869282
2018,4,20,9,24,40.625473,-73.93322,42484535,5610570653
2018,4,15,14,1,40.647034,-73.94529,42496577,42500509
2018,4,22,8,45,40.66767,-73.92845,42486265,42486269
2018,4,21,14,58,40.798256,-73.82744,596478764,274184604
2018,4,6,11,14,40.691,-73.989334,42496432,278630910
2018,4,19,13,48,40.61913,-73.99019,42501103,42512332
2018,4,8,18,31,40.710262,-73.953865,42488298,42531876
2018,4,14,10,37,40.822117,-73.89689,42750187,42760469
2018,4,21,18,24,40.74777,-74.000404,42435629,42444928
2018,4,21,13,8,40.825912,-73.83647,42721199,103187271
2018,4,15,15,0,40.75971,-73.83884,274312645,1369783124
2018,4,3,0,0,40.56404,-74.18728,43005314,43005394
2018,4,2,14,55,40.668774,-73.93052,42474832,42474833
2018,4,12,17,21,40.650944,-73.91413,42500174,42513358
2018,4,6,12,30,40.758976,-73.99394,42434434,42434439
2018,3,26,12,32,40.818558,-73.92732,42741436,2408448905
2018,4,18,18,4,40.85429,-73.90027,42774780,42753920
2018,4,9,16,20,40.598557,-74.081764,42988327,42987570
2018,4,19,12,0,40.81094,-73.94318,3099327945,42453253
2018,4,15,16,15,40.832,-73.899025,42765313,4202348586
2018,4,17,0,35,40.65487,-73.96191,42492967,42512728
2018,3,28,16,0,40.68777,-73.98701,42492219,42497784
2018,4,19,15,45,40.596573,-74.13436,42963399,2523812078
2018,4,11,6,35,40.758633,-73.96579,42442960,42442959
2018,3,27,0,0,40.583664,-73.98656,42462744,4205909301
2018,3,30,16,0,40.67954,-73.89959,42513847,42462875
2018,4,15,16,45,40.586918,-73.96387,42511862,2282434911
2018,3,30,16,30,40.738224,-73.95285,276317706,597261861
2018,4,16,4,30,40.640553,-74.0043,42473024,42535383
2018,4,3,22,31,40.71222,-73.76433,42825836,42834922
2018,4,16,8,40,40.672363,-73.93079,42516378,42520929
2018,4,11,16,0,40.810318,-73.943634,42451564,3099326127
2018,3,29,14,0,40.676342,-73.910934,42497899,597728004
2018,4,20,14,15,40.717133,-73.775604,42806926,42814810
2018,4,13,7,53,40.739857,-73.93741,42867660,42832499
2018,4,9,23,25,40.792812,-73.937744,42434389,42456110
2018,3,28,10,0,40.67944,-73.89714,1398906448,588191605
2018,4,7,13,30,40.679596,-73.969124,42469640,42470387
2018,4,14,0,40,40.696384,-73.81704,2931099274,42845232
2018,4,13,21,15,40.815685,-73.9583,42428863,561035343
2018,4,20,7,50,40.7247,-74.00932,42436083,4142105812
2018,3,28,6,30,40.69192,-73.97896,42470437,42494926
2018,4,10,9,40,40.605568,-74.03118,448096474,448096482
2018,4,20,19,55,40.852386,-73.90369,42770173,2025209417
2018,4,16,17,35,40.813374,-73.956276,42442584,42453717
2018,4,6,22,20,40.655922,-73.93378,42467330,42494695
2018,4,17,18,50,40.732944,-73.847015,42902649,42875051
2018,4,16,3,58,40.714222,-73.81636,42806133,42876507
2018,4,14,17,20,40.83332,-73.89676,42739205,42759888
2018,4,11,5,40,40.763588,-73.83603,42824316,42927127
2018,4,7,15,40,40.743866,-73.82568,42838950,42838947
2018,4,17,8,2,40.622353,-74.07846,42949757,42972458
2018,4,5,12,45,40.85882,-73.9368,60916829,595729853
2018,4,17,12,0,40.78663,-73.80516,42854846,42854843
2018,3,28,11,0,40.726166,-73.99837,1919595917,42448554
2018,4,20,17,0,40.805557,-73.912415,42764615,42764618
2018,4,15,22,35,40.682564,-73.97777,42521124,42465234
2018,4,8,16,0,40.759727,-73.8455,42803485,42790491
2018,4,20,17,48,40.66645,-73.75764,4202516282,42787943
2018,4,2,14,10,40.58562,-73.95486,42480227,598789111
2018,3,29,19,0,40.730446,-73.783806,2700932479,42785621
2018,3,28,2,0,40.691307,-73.91326,42499845,42486789
2018,4,15,15,33,40.80543,-73.92087,471243699,42724759
2018,4,2,8,45,40.698383,-73.78691,42886812,3531166331
