year,month,day,hour,minute,lat,lon,node_1,node_2
2019,4,11,17,21,40.73434,-73.901955,42834891,42834895
2019,4,27,15,0,40.62643,-73.972305,42498706,42530904
2019,4,30,17,21,40.855988,-73.88961,42771397,42768632
2019,4,18,12,30,40.740295,-74.00795,42431154,42431151
2019,4,16,22,30,40.893482,-73.84104,42734473,42734481
2019,4,16,11,21,40.602295,-73.752174,42841738,42881642
2019,4,5,9,20,40.646057,-73.98006,42478859,42484689
2019,4,14,12,30,40.597767,-74.00445,1257470573,42480369
2019,4,21,13,25,40.72135,-74.00465,42430126,42440829
2019,4,11,20,30,40.660847,-73.93135,42467069,42497552
2019,4,17,10,20,40.759415,-73.90309,42856636,482840749
2019,4,18,14,45,40.835037,-73.94138,561035375,42442664
2019,5,1,11,0,40.748245,-73.976295,42446945,42449938
2019,4,5,17,20,40.72032,-73.99404,42429752,1773076511
2019,4,11,0,0,40.75868,-73.77558,42878821,42933233
2019,4,30,23,40,40.71659,-73.86184,42846697,2757013712
2019,4,24,20,19,40.68668,-73.97937,42466306,42491599
2019,4,17,10,5,40.805637,-73.9344,42447209,42426960
2019,4,20,9,30,40.70638,-74.009514,42432679,42448578
2019,4,19,15,15,40.77067,-73.7355,42921335,42929971
2019,4,23,8,46,40.648308,-74.01412,449388544,449025263
2019,4,26,22,2,40.687187,-73.94222,42499192,42514378
2019,4,24,13,30,40.764267,-73.722946,42888960,42888967
2019,4,7,17,45,40.762486,-73.96298,42442963,42436527
2019,4,18,20,15,40.639805,-73.95132,42471337,42485859
2019,4,26,21,35,40.850773,-73.93543,42429029,42429032
2019,4,5,15,6,40.689648,-73.9184,42486686,42486689
2019,4,9,16,6,40.755405,-73.97949,42432693,42430344
2019,4,9,8,22,40.578472,-73.93553,1167626042,1167635524
2019,4,23,16,0,40.786354,-73.82996,42882122,42882125
2019,4,12,17,30,40.84931,-73.93002,42438186,42438189
2019,4,15,6,24,40.854588,-73.90187,2025188869,42741289
2019,4,29,7,15,40.796642,-73.96848,1061531596,42442552
2019,4,14,23,0,40.634357,-74.01075,42486091,42531495
2019,4,14,1,50,40.75964,-73.98806,42432700,42435675
2019,4,8,10,33,40.70058,-73.80775,42824781,42899428
2019,4,6,13,0,40.82839,-73.916916,42735834,42742395
2019,4,13,17,10,40.721348,-73.96064,42469507,42469511
2019,4,17,13,0,40.62677,-73.946884,42477005,42481764
2019,4,7,20,30,40.652313,-73.95602,552188616,42484796
2019,4,15,12,35,40.688362,-73.77663,42853707,3531141548
2019,4,17,16,13,40.600624,-73.96115,42489236,42528454
2019,4,7,7,40,40.613194,-73.92631,42479116,42491924
2019,4,18,17,50,40.677338,-73.927536,42497859,597826145
2019,4,14,15,40,40.657063,-73.76724,42905289,42932113
2019,4,8,16,51,40.6168,-73.94885,42520468,42471435
2019,4,23,18,10,40.726494,-73.91469,42823469,42823474
2019,5,2,22,0,40.66783,-73.79812,42885663,42843523
2019,4,10,11,30,40.642174,-74.02064,42465960,42496038
2019,4,7,20,16,40.642242,-73.910774,42460195,42491079
2019,4,11,23,0,40.899185,-73.8562,42735402,42730684
2019,4,7,10,0,40.63858,-74.02078,449025263,449029625
2019,4,18,17,35,40.718033,-73.80231,42899845,5146436898
2019,4,3,11,55,40.698788,-73.91844,42501174,42517094
2019,4,12,12,0,40.754375,-73.8234,42833204,42876980
2019,4,16,14,30,40.716957,-73.82655,42829994,277578445
2019,4,7,14,10,40.58493,-73.95269,455422044,455426894
2019,4,12,11,0,40.61575,-74.023476,42505218,42482661
2019,4,27,6,0,40.715157,-74.00212,42425955,42427300
2019,4,13,14,30,40.74694,-73.89051,42870312,2089938099
2019,4,25,22,50,40.64319,-73.94953,42481725,4991413635
2019,4,23,14,31,40.754498,-73.834076,42873533,42873534
2019,4,20,10,51,40.76635,-73.95103,42438809,42450634
2019,4,21,21,0,40.874756,-73.87387,42750786,42755157
2019,4,23,10,0,40.704807,-74.01495,42428345,588546798
2019,4,18,10,55,40.73687,-73.928505,42832534,42832531
2019,4,18,18,20,40.853706,-73.871864,103008432,103008429
2019,4,6,19,19,40.76079,-73.83075,42876338,42876339
2019,4,27,12,30,40.58415,-73.96243,42480616,42480619
2019,4,10,6,0,40.713295,-73.73067,42787772,279178453
2019,4,28,11,30,40.723698,-74.00792,4142105822,42424619
2019,4,14,0,0,40.602528,-74.015114,455442611,455443121
2019,4,13,22,30,40.686142,-73.95448,42520262,42498838
2019,4,28,18,12,40.867676,-73.85571,42761504,42761507
2019,4,14,17,20,40.66895,-73.9339,42474831,1259822895
2019,4,7,8,48,40.746044,-73.869156,42842345,42878169
2019,4,21,16,0,40.73011,-73.86509,42831870,42813894
2019,4,16,0,49,40.861862,-73.91282,595749116,60915916
2019,4,21,20,52,40.883812,-73.89423,42756617,42756620
2019,4,11,10,16,40.80119,-73.93003,42422168,371225132
2019,4,5,5,38,40.737854,-73.7026,42837316,42837320
2019,4,28,1,46,40.65473,-73.90692,1942054175,1942054210
2019,4,20,15,0,40.733494,-73.957375,42516047,42516051
2019,4,24,9,45,40.682228,-73.739136,42805875,42805878
2019,4,12,21,0,40.884033,-73.89797,481201638,481201577
2019,4,12,11,55,40.631824,-73.995476,42468120,42517374
