year,month,day,hour,minute,lat,lon,node_1,node_2
2020,11,11,10,24,40.738117,-73.7973,462109429,462109442
2020,11,4,22,30,40.711674,-73.8083,42851128,42808860
2020,11,22,2,30,40.70313,-73.816795,3915754594,280641025
2020,11,30,9,40,40.73555,-73.85097,42875036,42875039
2020,12,4,20,11,40.759174,-73.939186,42815770,42815776
2020,10,29,19,5,40.638786,-73.94538,42481738,42496590
2020,12,2,10,30,40.59394,-73.75994,1701260301,1701261711
2020,10,19,19,30,40.723198,-73.78289,42861697,42882559
2020,10,27,19,0,40.716976,-73.98229,42429809,4300940094
2020,12,3,17,36,40.602894,-73.9404,42505733,42534251
2020,12,8,16,21,40.79996,-73.94698,42435387,42446772
2020,11,2,0,0,40.687508,-73.80666,42821920,42882039
2020,10,29,15,25,40.73859,-73.78766,42877249,3326202758
2020,12,4,22,0,40.82518,-73.88872,42759011,42766683
2020,11,4,11,6,40.70462,-73.89303,42810983,42810985
2020,10,17,14,40,40.642864,-74.01266,42465483,42465489
2020,10,16,6,27,40.65295,-73.911026,42494101,42512592
2020,11,24,11,19,40.844597,-73.94247,42435002,42449801
2020,11,12,13,40,40.636547,-73.92584,42473083,3611735245
2020,11,21,5,10,40.632435,-73.88818,1257570210,42488885
2020,11,11,13,35,40.8799,-73.90673,42735474,42748562
2020,11,18,19,19,40.585747,-73.948845,42480231,42512849
2020,11,2,16,10,40.811478,-73.950226,42435810,42432932
2020,11,28,6,30,40.76874,-73.90881,276209383,2433000860
2020,11,3,12,15,40.86318,-73.86556,42734598,2856760698
2020,10,15,10,20,40.682957,-73.99788,42486329,42486334
2020,10,19,6,45,40.82729,-73.91026,42730085,2827538006
2020,10,19,18,10,40.68775,-74.001396,42514162,42528857
2020,11,20,19,28,40.665558,-73.72985,42787881,42904285
2020,10,30,20,50,40.67834,-73.95521,42524164,42501894
2020,11,2,13,50,40.66709,-73.76376,42885729,42884204
2020,11,23,8,25,40.76214,-73.90191,42799170,106093576
2020,11,19,1,55,40.646683,-73.91695,42491126,42517681
2020,10,22,23,23,40.83829,-73.930016,60920157,529288546
2020,11,17,13,38,40.604748,-73.75781,42814551,42814550
2020,11,19,19,5,40.838505,-73.8751,42745303,42746847
2020,12,1,12,30,40.77613,-73.910706,42874612,3778416706
