year,month,day,hour,minute,lat,lon,node_1,node_2
2021,3,5,11,45,40.7481,-74.00513,42430589,42437914
2021,3,27,4,57,40.86794,-73.87221,630660880,42720501
2021,3,1,11,37,40.6167,-74.03085,42485251,42466098
2021,3,25,8,5,40.60069,-74.010056,4268511511,455369962
2021,3,21,0,20,40.701916,-73.72712,261351181,279181078
2021,3,16,6,40,40.70159,-73.94875,42492001,42492003
2021,3,26,11,25,40.752052,-74.000984,42427821,42437693
2021,4,7,19,39,40.730194,-73.7848,3326202759,2700932477
2021,3,1,11,30,40.629986,-73.97157,42508768,42508772
2021,3,8,15,20,40.643692,-73.99589,42473413,42526018
2021,2,27,15,15,40.6354,-74.106674,42978723,42967056
2021,3,23,19,47,40.701527,-73.98957,598054698,2034474321
2021,3,10,10,0,40.812122,-73.920685,42733958,42761241
2021,3,12,12,17,40.850494,-73.91546,42769956,2907939233
2021,4,6,11,7,40.619976,-74.01001,42460339,42485214
2021,4,2,21,12,40.61074,-74.09583,448043514,94442296
2021,3,3,11,10,40.845963,-73.88159,42776363,42744685
2021,3,9,19,0,40.84254,-73.852776,42751698,42782227
2021,2,23,18,40,40.72389,-73.951225,42479277,42520377
2021,3,6,8,0,40.700768,-73.81019,42834727,42862932
2021,3,29,22,15,40.666035,-73.7592,455574616,360744452
2021,2,11,6,30,40.63887,-73.99886,42466804,42526035
2021,4,2,9,50,40.6894,-73.72711,42889699,42889703
2021,3,5,12,45,40.82733,-73.8498,566375978,106692763
2021,4,2,0,47,40.677338,-73.927536,42497859,597826145
2021,3,6,1,50,40.86131,-73.92124,42445644,42451736
2021,4,2,16,0,40.829685,-73.90022,42742493,42763850
2021,2,18,15,30,40.69939,-73.91938,42471599,42471595
2021,4,3,19,0,40.810207,-73.93951,42438235,42438236
2021,4,9,14,12,40.636456,-73.933586,42484506,42484504
2021,4,3,19,17,40.660233,-73.93712,42475526,42493286
2021,3,3,14,0,40.580975,-74.00402,42525010,3639409450
2021,2,21,16,21,40.673164,-73.90485,42503966,42515419
2021,3,17,12,0,40.714165,-74.00632,272195271,2821304136
2021,2,13,15,0,40.752052,-74.000984,42427821,42437693
2021,2,21,2,51,40.714706,-73.94122,42484213,42484216
2021,2,10,21,15,40.90348,-73.85035,42740731,42759089
2021,3,29,11,0,40.648464,-74.00683,42465444,42465446
2021,3,8,16,8,40.835358,-73.94022,42442671,561035376
2021,3,16,10,12,40.719254,-73.8205,5489324973,42892153
2021,3,28,1,45,40.75418,-73.9088,42819569,42836507
2021,2,22,23,43,40.666138,-73.82589,42830872,42882408
2021,2,15,23,52,40.69012,-73.92318,42493901,42498914
2021,4,7,23,40,40.600464,-73.752106,42813980,42813983
2021,2,17,21,2,40.828,-73.82629,42719731,42757102
2021,2,28,15,40,40.579014,-73.984406,42493860,42504992
2021,3,28,16,45,40.75948,-73.832245,42806558,42806560
2021,3,28,9,15,40.76363,-73.9533,42450634,371188320
2021,2,24,16,20,40.610844,-73.991776,42477732,42509576
2021,2,15,18,0,40.74684,-73.86653,42878177,42878174
2021,2,10,6,50,40.748512,-73.875565,42870387,42870392
2021,4,2,15,40,40.630966,-74.12957,42964293,42964299
2021,2,12,18,0,40.635273,-73.945015,42493528,42496595
2021,2,9,10,22,40.667164,-73.9926,1372888625,42466172
2021,3,12,17,13,40.82502,-73.86767,60653656,60653787
2021,2,23,12,19,40.847324,-73.90375,42746967,42757913
2021,3,19,9,32,40.689598,-73.91025,42499848,42486798
2021,2,12,23,0,40.70909,-73.89525,42870713,42821744
2021,2,20,20,27,40.813313,-73.92288,42733954,42768499
2021,3,18,11,0,40.65799,-73.76467,42858421,42886717
2021,2,26,7,6,40.748222,-73.943886,42861168,42920903
2021,3,14,19,15,40.615166,-73.998955,42468217,42501645
2021,4,12,13,31,40.74135,-73.937096,42867657,42860570
2021,3,5,20,0,40.82523,-73.94761,42434262,561035361
2021,2,28,17,8,40.5953,-74.1619,447759463,447764078
2021,2,16,10,55,40.79172,-73.95299,42425127,42438961
2021,3,5,1,20,40.744667,-73.971146,370914027,248708582
2021,3,29,13,20,40.683903,-73.82496,42830768,42921009
2021,2,11,8,35,40.71991,-73.809044,42865438,2700927468
2021,3,24,5,41,40.829655,-73.91729,42742395,42755570
2021,3,20,17,15,40.696835,-73.904915,42888403,42888400
2021,3,12,11,8,40.838924,-73.86095,42739879,42739864
2021,4,2,3,45,40.85391,-73.89109,42763784,42768626
2021,3,16,23,5,40.82102,-73.88725,42756314,42756319
2021,4,12,4,50,40.67066,-73.904205,42503970,42503968
2021,3,8,12,0,40.73952,-73.986855,4597668040,42440323
2021,4,11,17,20,40.654797,-73.93943,42460576,42467317
2021,3,5,14,9,40.69484,-73.98391,42481904,4526565698
2021,2,23,5,20,40.73887,-73.932846,42820844,42832518
2021,2,19,15,27,40.86682,-73.83923,42739499,42739502
2021,3,9,12,0,40.606895,-74.00663,42491347,42491349
2021,4,8,18,51,40.841187,-73.898,42754941,42757849
2021,3,26,18,35,40.67058,-73.93096,42516387,42520930
2021,4,1,17,50,40.878765,-73.9044,42732273,1544591387
2021,3,8,7,45,40.69141,-73.72668,360724440,261351181
2021,2,26,14,4,40.62938,-74.025665,42466040,42485203
2021,2,14,20,0,40.74937,-73.739494,462758706,462122262
2021,3,25,15,30,40.699715,-73.96182,479715943,479715931
2021,4,11,19,15,40.778645,-73.9892,61271527,61272997
2021,3,21,20,12,40.69024,-73.9482,42481558,42482253
2021,3,20,0,40,40.752586,-73.87712,42882857,4956626604
2021,4,2,12,26,40.639977,-73.9262,42473176,42473178
2021,2,25,17,8,40.64635,-73.95861,42460684,42460681
2021,4,6,15,49,40.780396,-73.95704,596776115,596776164
2021,3,18,12,30,40.83086,-73.85903,42742029,42731576
2021,4,3,2,59,40.865963,-73.92986,42441000,42441007
2021,3,9,17,15,40.801857,-73.957245,42437218,42435746
2021,2,18,20,0,40.545456,-74.160324,42958728,42992124
2021,3,21,15,9,40.895195,-73.88012,42723404,4207768151
2021,2,10,18,41,40.71473,-73.94208,5329729649,5329729672
2021,4,8,14,28,40.703556,-73.78805,42833633,42833911
2021,4,1,12,0,40.6699,-73.951454,42474819,1970262957
2021,3,30,9,0,40.851494,-73.88222,42755256,42767053
2021,3,16,15,20,40.718864,-73.97483,42423051,42454391
2021,2,27,19,30,40.645813,-73.958084,42460684,42491715
2021,3,2,12,54,40.801235,-73.947845,42437174,42437177
2021,3,11,13,50,40.705353,-73.73218,42845028,42939704
2021,3,8,17,0,40.7055,-73.78886,42833900,42875186
2021,3,26,16,30,40.68122,-73.97542,42491625,42491627
2021,3,31,19,23,40.7615,-73.997826,42454433,42430677
2021,3,13,10,18,40.640026,-74.00344,42473028,42473024
2021,3,2,7,40,40.665245,-73.80204,277782536,457262042
2021,3,12,18,13,40.853474,-73.906456,42733827,42736311
2021,2,11,17,0,40.66549,-73.91063,42500874,42504495
2021,3,23,15,15,40.751293,-73.93737,42817424,42833363
2021,4,2,0,0,40.796116,-73.94558,42458112,596776314
2021,4,1,9,17,40.69691,-73.790436,42842063,42842068
2021,2,18,9,30,40.7307,-73.726036,42819517,42832244
2021,2,18,1,5,40.675632,-73.89878,2954866560,2954866520
2021,2,27,21,30,40.67931,-73.79172,42912511,1884810482
2021,2,22,11,59,40.86987,-73.88283,42771967,42772857
2021,4,13,18,30,40.598038,-73.984505,42501484,42503055
2021,2,27,2,40,40.750725,-73.87502,42816082,4956626603
2021,3,20,21,10,40.72935,-73.910194,597324671,277386525
2021,3,6,22,26,40.84518,-73.91417,42736339,596668816
2021,4,11,0,50,40.675632,-73.89878,2954866560,2954866520
2021,3,11,17,3,40.743317,-73.731384,462759531,462759538
2021,2,24,16,43,40.617325,-74.0177,42514288,42514290
2021,3,15,14,30,40.816772,-73.809135,42751080,42751085
2021,4,2,1,25,40.727432,-73.90713,42801650,42901476
2021,2,16,14,57,40.667377,-73.910164,42484982,42515050
2021,4,13,12,58,40.5916,-73.960686,42485330,42489258
2021,4,5,23,4,40.71348,-73.965515,42469468,42474099
2021,3,15,13,4,40.727867,-73.99315,42428460,42445534
2021,3,27,17,40,40.830555,-73.89537,42720079,42720083
2021,2,21,13,30,40.770554,-73.83551,42789075,42833175
2021,3,29,9,0,40.695156,-73.92002,42486759,42477543
2021,3,22,15,20,40.69875,-73.9834,598043800,42462185
2021,4,10,22,50,40.744076,-73.900925,42838060,42896942
2021,2,16,12,10,40.64884,-73.95102,42481713,42502818
2021,3,16,14,50,40.67619,-73.9081,2954866519,2954866546
2021,4,3,0,50,40.604763,-74.02746,448096482,455369882
2021,2,16,21,9,40.73664,-73.86584,42858972,42846390
2021,2,12,13,5,40.797264,-73.93633,42449843,42443088
2021,3,28,19,56,40.834553,-73.871544,42757813,42757817
2021,2,20,14,55,40.668648,-73.92835,42474833,1259822865
2021,2,26,13,26,40.63546,-74.14557,42966765,43002305
2021,2,14,12,40,40.89591,-73.8448,1348849275,1348849426
2021,3,14,10,30,40.896503,-73.89682,42732334,42732335
2021,3,4,17,30,40.6687,-73.9965,588152199,598293556
2021,2,11,18,12,40.681557,-73.932396,42466982,42473297
