year,month,day,hour,minute,lat,lon,node_1,node_2
2016,7,3,4,0,40.61805,-73.98069,42484279,42521667
2016,7,15,16,45,40.68115,-74.00458,42478228,42478225
2016,7,6,15,39,40.726604,-73.789116,42879794,2700932461
2016,7,18,19,50,40.840633,-73.915184,42748512,42733778
2016,7,5,10,0,40.749504,-73.76236,42815415,5155326281
2016,6,30,18,25,40.72301,-73.98576,42453604,42453601
2016,7,1,17,0,40.753754,-73.99321,42444964,42435646
2016,7,11,9,48,40.59755,-74.11133,42970612,42987681
2016,7,17,23,15,40.676594,-73.89038,598622265,598622293
2016,7,2,18,0,40.827057,-73.95202,42434264,42441953
2016,7,17,4,45,40.868023,-73.83592,42744049,42747119
2016,7,23,7,30,40.57652,-73.976524,42503376,42514618
2016,7,4,19,0,40.738796,-73.97716,42429910,42429918
2016,7,9,16,7,40.696342,-73.97644,42471710,42504024
2016,7,7,19,0,40.64727,-73.99731,42519668,42536026
2016,7,22,17,45,40.643776,-73.913765,42491090,3611735265
2016,7,8,22,50,40.768227,-73.929146,42843338,42826048
2016,7,11,15,0,40.853813,-73.90734,42736311,42743968
2016,7,17,1,0,40.69388,-73.96013,42492315,42494539
2016,7,20,17,15,40.86569,-73.80516,460512016,42720467
2016,7,7,14,19,40.69428,-73.92674,42513732,42513737
2016,7,4,0,0,40.738213,-73.92619,42864385,42904606
2016,7,17,15,20,40.809628,-73.890045,42750252,42765691
2016,7,14,17,50,40.777092,-73.98211,42428610,1061531597
2016,7,7,17,0,40.749416,-73.88425,42816045,42870338
2016,7,20,10,0,40.677414,-73.98305,42486357,1372888770
2016,7,20,15,0,40.84329,-73.90125,42757842,42730140
2016,7,6,14,30,40.821747,-73.93534,42432669,2141026495
2016,7,15,16,30,40.87548,-73.85758,42739407,42746467
2016,7,2,1,30,40.66675,-73.779945,455583636,455576879
2016,7,21,8,45,40.742283,-73.95181,42806188,42866953
2016,7,17,11,15,40.670925,-73.92069,42475041,42475034
2016,7,5,1,20,40.636456,-73.95152,42471347,42491762
2016,7,13,18,55,40.842464,-73.86517,42739909,2977507321
2016,7,12,19,29,40.704407,-73.90488,4655051006,42827640
2016,7,12,10,20,40.82916,-73.844086,42776372,42760170
2016,7,12,15,50,40.72455,-74.00194,42432142,42442276
2016,7,8,12,30,40.622955,-73.93723,42491852,2317435446
2016,6,29,16,26,40.72293,-73.98865,4557539295,805771586
2016,7,14,13,50,40.598312,-73.96119,42489240,42517198
2016,7,8,22,30,40.64703,-74.012,42466786,1372888754
2016,7,15,17,20,40.638603,-73.94827,42476980,42481738
2016,7,20,9,50,40.86536,-73.87043,2757465911,42725071
2016,7,18,12,45,40.818893,-73.89229,42766975,42753435
2016,7,21,18,0,40.728603,-74.005325,42448563,42436371
2016,7,9,18,30,40.67069,-73.91703,1260335264,42474892
2016,7,2,13,35,40.68949,-73.92207,42498796,42505530
