year,month,day,hour,minute,lat,lon,node_1,node_2
2018,1,30,11,30,40.761993,-73.942474,3785702959,3785702958
2018,2,2,13,0,40.711823,-73.83612,3324555387,3324555390
2018,2,17,18,49,40.745796,-73.982285,4597668020,42449308
2018,2,8,12,10,40.6228,-74.02836,42466071,42487909
2018,2,24,19,9,40.748363,-73.98041,3786901738,561042199
2018,2,24,11,22,40.60848,-73.75513,42926751,5423651759
2018,2,15,15,9,40.69484,-73.98391,42481904,4526565698
2018,2,16,13,35,40.84122,-73.84099,42740902,42760550
2018,2,25,22,0,40.680687,-73.84459,42837569,42860362
2018,2,23,11,12,40.632847,-73.928375,42521006,42531832
2018,2,11,8,15,40.711006,-73.729675,42845004,42918759
2018,2,13,12,45,40.7037,-73.808754,42845508,42861090
2018,1,29,19,0,40.72419,-73.790886,42909684,5515778103
2018,2,19,16,50,40.54235,-74.17742,42979611,42979650
2018,2,18,2,0,40.677174,-73.924774,42497866,597826096
2018,2,3,12,0,40.77039,-73.954124,42430075,42454701
2018,1,30,2,0,40.72773,-73.73273,3999147765,42785948
2018,2,13,11,58,40.730537,-73.95065,42496869,42512085
2018,2,4,17,0,40.689583,-73.99468,42502656,42519238
2018,2,1,16,30,40.67757,-73.901215,42465084,42468791
2018,2,10,3,30,40.748764,-73.97755,42446945,42449938
2018,2,2,17,42,40.624763,-73.96518,42489166,42500731
2018,2,9,8,50,40.71388,-73.75404,42822781,5137382107
2018,1,29,7,20,40.873375,-73.88709,2024822076,2024825523
2018,2,18,8,30,40.85512,-73.872215,103018466,103008432
2018,2,3,21,33,40.68405,-73.88088,42478938,42514580
2018,2,25,8,10,40.724693,-73.99419,42432308,1918039901
2018,2,17,4,10,40.726196,-73.98635,42453166,42444827
2018,1,30,9,55,40.80118,-73.93975,42443819,42435230
2018,2,5,19,0,40.746185,-73.92949,42817758,42817761
2018,2,17,8,20,40.668648,-73.92835,42474833,1259822865
2018,2,2,18,53,40.721054,-73.8552,3324555252,42863922
2018,2,6,11,15,40.702587,-74.01405,3574648567,373867809
2018,2,5,19,15,40.540962,-74.18565,359872918,359872614
2018,2,16,2,10,40.714634,-73.75133,42822791,5137382104
2018,2,17,12,50,40.878643,-73.871605,42739327,42739330
2018,2,10,15,35,40.630383,-73.895004,5294230515,42468690
2018,2,13,17,55,40.90389,-73.85139,42740722,42740725
2018,2,10,8,20,40.718754,-73.74082,42819967,42864947
2018,1,29,12,15,40.721333,-73.983345,1919595921,1919595912
2018,2,15,0,40,40.65417,-73.89595,42469302,42500036
2018,2,20,17,45,40.717655,-73.99654,42445606,42432250
2018,2,2,10,5,40.82185,-73.94579,42432961,42432963
2018,1,31,16,0,40.806416,-73.887245,42743634,42743639
2018,1,31,13,40,40.665977,-73.84157,455883942,598669334
2018,1,31,17,30,40.667477,-73.95623,42471079,42471085
2018,2,13,15,35,40.72526,-73.81876,42876443,42924450
2018,2,24,17,15,40.60727,-73.978546,42470958,42509102
2018,2,17,17,20,40.61526,-74.16017,42986994,42987001
2018,2,12,10,30,40.714104,-73.95322,479719230,479716748
2018,2,22,10,14,40.60908,-73.97412,42515297,42515299
2018,2,8,9,55,40.72766,-73.92938,476025199,488264215
2018,2,9,19,35,40.687008,-73.82219,42855543,42855618
2018,2,22,21,10,40.86486,-73.922554,42427863,42427867
2018,2,16,7,5,40.84681,-73.9083,2408348788,42734838
2018,2,8,12,0,40.71702,-73.830505,277578452,277578454
2018,2,4,12,4,40.67117,-73.92534,42475031,42475027
2018,2,1,5,36,40.787163,-73.97169,42434158,42434160
2018,2,9,18,15,40.577343,-73.99934,3546001690,3546001691
2018,2,1,21,15,40.754097,-73.97834,42445917,42445920
2018,2,17,13,30,40.6434,-73.99691,42517561,42473415
2018,2,10,20,57,40.69614,-73.9734,598043797,479715943
2018,2,1,23,10,40.743824,-73.979515,42449926,42446933
2018,2,21,15,30,40.748985,-73.979965,42449683,561042192
2018,2,18,18,30,40.71983,-73.98755,42437084,42437096
2018,2,5,22,20,40.654957,-74.007034,1369722069,449025276
2018,2,20,12,53,40.738552,-73.99969,42435596,42439823
2018,2,13,13,40,40.70882,-73.751854,42868806,42876563
2018,1,31,8,5,40.749744,-73.884315,42816039,42816045
2018,2,9,22,30,40.70407,-73.85962,42819017,42819015
2018,2,2,12,0,40.712814,-73.96239,42474121,42520409
2018,2,15,18,0,40.83801,-73.87329,596683859,103049637
2018,2,15,19,0,40.700726,-73.94194,42504102,2530160374
2018,2,5,6,20,40.65152,-73.909454,42494104,42512596
2018,2,18,6,0,40.734184,-73.88728,42900018,42919651
2018,1,30,12,10,40.644737,-73.96102,42465099,42512745
2018,2,5,2,20,40.759514,-73.99926,42430664,427804029
2018,2,22,17,19,40.654427,-73.8908,42503181,42510877
2018,2,3,10,0,40.608078,-74.01656,42484822,42522525
2018,2,13,17,17,40.681694,-73.9378,42502371,42499213
2018,2,20,16,30,40.65415,-73.949936,42467298,42467300
2018,2,23,22,0,40.75546,-73.88631,42909564,5357878499
2018,2,23,14,0,40.71991,-73.809044,42865438,2700927468
2018,2,1,23,20,40.570465,-74.10977,42988503,4202699381
2018,2,24,18,25,40.681778,-73.78156,42864266,42864270
2018,2,18,11,30,40.679676,-73.87863,598622326,598622330
