year,month,day,hour,minute,lat,lon,node_1,node_2
2017,1,24,21,0,40.73174,-74.007454,42436384,42436126
2017,1,25,9,53,40.87228,-73.83703,42755060,42755063
2017,1,24,17,50,40.646626,-73.90399,42493467,42493474
2017,1,24,23,5,40.7456,-73.868095,42817940,42817937
2017,1,24,22,19,40.703293,-73.7961,42869366,42899455
2017,1,25,10,5,40.643723,-73.888954,42482098,42468406
2017,1,25,19,12,40.75597,-73.91262,42883019,2402842566
2017,1,24,12,0,40.798935,-73.93637,42435234,42435231
2017,1,23,12,43,40.681637,-73.99392,42492257,42486341
2017,1,24,14,30,40.70839,-73.939964,42513654,42502957
2017,1,26,22,15,40.757233,-73.9898,42435663,42437368
2017,1,25,18,10,40.75544,-73.72199,42829704,42829706
2017,1,24,8,20,40.61847,-73.89746,452396667,452271525
2017,1,24,17,30,40.840866,-73.87281,42748776,42753856
2017,1,24,15,51,40.67017,-73.95049,42481641,541999391
2017,1,24,17,10,40.676884,-73.91923,42479217,42497871
2017,1,24,20,40,40.703815,-73.89106,42809478,42809482
2017,1,25,23,0,40.7441,-73.99565,42435624,42437890
2017,1,24,13,10,40.7434,-73.77754,42869135,42889188
2017,1,25,12,30,40.73817,-73.97761,42436598,42455897
2017,1,23,11,30,40.708004,-73.80174,42811960,42870105
2017,1,26,17,15,40.76077,-73.87209,42814151,42814153
2017,1,23,14,28,40.72063,-73.98012,592509222,42453610
2017,1,24,9,25,40.853474,-73.906456,42733827,42736311
2017,1,24,16,50,40.637108,-73.89338,42494128,42512652
2017,1,26,2,15,40.72651,-73.93055,42509715,42530438
2017,1,23,12,56,40.71489,-73.960884,42520404,42489010
2017,1,24,14,0,40.608635,-74.00094,42512369,42512373
2017,1,25,12,8,40.84058,-73.84332,2323882743,5162100087
2017,1,26,18,10,40.72417,-74.004585,42430147,42430108
2017,1,24,17,45,40.757366,-73.95574,276204253,42423579
2017,1,25,11,25,40.711746,-74.006996,42443844,2821304143
2017,1,26,22,58,40.591988,-74.16242,42948969,42948972
2017,1,25,18,0,40.684395,-73.97835,42484806,1372888911
2017,1,26,21,30,40.71582,-73.82624,277617763,42803370
2017,1,25,9,45,40.68562,-73.97333,42537496,42504219
2017,1,25,18,4,40.609776,-73.9643,42517185,42533793
2017,1,25,7,30,40.659855,-73.92009,42494090,42519976
2017,1,25,13,0,40.69246,-73.726875,42906983,42906986
2017,1,24,17,24,40.574455,-74.097046,42982343,42975750
2017,1,25,15,0,40.771305,-73.87664,481250022,599270645
2017,1,24,13,30,40.722157,-73.73034,42822875,4202594011
2017,1,25,9,30,40.68117,-73.9435,42514395,42502366
2017,1,24,8,40,40.671112,-73.978065,42487573,42477259
2017,1,25,10,30,40.741295,-73.82157,42889076,42887158
2017,1,23,13,46,40.744778,-73.97589,42445382,5131026388
2017,1,25,14,30,40.72433,-73.990944,42442842,1773084410
2017,1,26,8,30,40.743473,-73.97677,42442910,42442906
2017,1,24,0,0,40.757122,-73.97192,42440459,42440456
2017,1,24,7,0,40.73949,-73.8369,106657365,106658397
2017,1,24,18,20,40.74822,-74.007484,246580758,246580736
2017,1,24,14,58,40.749825,-73.972206,42442937,42432464
2017,1,24,16,29,40.71071,-73.793045,42875168,42877211
2017,1,25,14,50,40.60059,-73.96137,42489236,42517196
2017,1,24,8,0,40.710674,-73.953896,42488301,42531876
2017,1,26,20,25,40.657173,-73.921074,42500157,1942054435
2017,1,26,7,18,40.75271,-73.74144,42806300,42917437
2017,1,25,10,50,40.624958,-74.145775,42970959,5589863722
2017,1,24,4,50,40.725937,-74.01103,246857084,246889362
2017,1,24,11,15,40.74775,-73.989265,42430288,42430292
2017,1,26,18,40,40.689144,-73.99071,42497598,42497780
2017,1,25,16,45,40.759575,-73.96803,42443614,42443615
2017,1,25,5,55,40.815933,-73.946976,42435837,42435844
2017,1,24,18,50,40.65217,-73.96141,42484776,42484782
2017,1,26,4,30,40.59192,-73.99401,42480288,42480290
2017,1,23,10,0,40.69455,-73.74416,42805605,42889653
2017,1,25,16,20,40.63239,-74.10305,42990710,42990993
2017,1,24,10,0,40.702217,-73.92436,42506544,42492398
2017,1,24,16,10,40.87262,-73.904686,42719570,42743369
2017,1,25,14,30,40.771477,-73.91824,42833276,276210711
2017,1,24,9,20,40.57174,-74.11501,42995401,42995410
2017,1,25,19,0,40.681675,-73.8328,42874922,42915464
2017,1,24,9,11,40.71902,-73.94248,42502909,42511030
2017,1,25,16,0,40.786484,-73.97218,42443353,42443349
2017,1,25,18,45,40.863018,-73.917564,42440499,1764626363
2017,1,23,14,20,40.709587,-73.79945,42814898,42814903
2017,1,25,14,56,40.8213,-73.88033,42719875,42768887
2017,1,24,20,0,40.65888,-73.894104,42510869,42474332
2017,1,23,0,0,40.640102,-73.94652,42483752,42464463
2017,1,24,14,27,40.791893,-73.81253,42786478,42903330
2017,1,24,1,22,40.678204,-73.943794,42473185,42497840
2017,1,25,17,55,40.58872,-73.99234,455442137,455442167
2017,1,25,20,0,40.70904,-73.84146,461768283,461767551
2017,1,24,12,44,40.651363,-73.96345,42484770,42484773
2017,1,24,18,0,40.83302,-73.862724,42760401,42768980
2017,1,26,6,22,40.752377,-73.97035,42434087,42434090
2017,1,25,21,52,40.595257,-74.062836,42986799,3552371779
2017,1,26,19,15,40.739864,-73.989586,42428198,42428192
2017,1,24,9,15,40.707397,-73.85027,42794695,42834628
2017,1,25,18,15,40.70166,-73.961464,42464239,42490972
2017,1,25,9,0,40.75021,-73.938515,42833367,42817428
2017,1,24,7,0,40.805016,-73.92109,42725481,42761006
2017,1,25,12,19,40.825573,-73.918465,42731617,42735824
2017,1,24,17,15,40.725754,-73.74278,42845658,42862988
2017,1,25,19,5,40.76547,-73.97005,42456683,42445961
2017,1,24,22,45,40.68662,-73.86916,42499888,42499886
2017,1,24,13,45,40.80682,-73.91749,42761019,42763139
2017,1,23,14,30,40.66154,-73.98274,42487599,42516089
2017,1,24,17,0,40.84744,-73.89968,42764764,42783470
2017,1,24,13,24,40.8175,-73.90505,42760923,42763802
2017,1,25,21,30,40.752052,-74.000984,42427821,42437693
2017,1,25,15,30,40.84467,-73.9449,60928432,60927650
2017,1,24,18,0,40.616436,-73.92953,42491902,42516499
2017,1,23,10,54,40.820305,-73.89083,42737467,42753435
2017,1,24,21,50,40.718792,-73.98902,42429769,486867459
2017,1,24,5,30,40.77386,-73.90749,42877851,42874625
2017,1,23,10,0,40.851223,-73.8905,42742370,42742369
2017,1,23,12,34,40.82358,-73.89183,42751871,42760322
2017,1,23,12,50,40.725937,-74.01103,246857084,246889362
2017,1,23,10,0,40.73603,-73.99781,42430247,42430249
2017,1,24,8,30,40.57869,-73.96798,42508930,2295423345
2017,1,24,22,55,40.665985,-73.945305,42509064,42496531
2017,1,24,20,50,40.73128,-73.94678,2422186264,3430220601
2017,1,24,17,40,40.709343,-73.957344,42482424,42482429
2017,1,25,19,20,40.861862,-73.91282,595749116,60915916
2017,1,23,13,12,40.76912,-73.95505,42439567,42430075
2017,1,24,19,10,40.630898,-74.13047,42951309,42964299
2017,1,24,15,40,40.62016,-74.076965,42960327,42972467
2017,1,24,15,23,40.784325,-73.94225,42433377,42433385
2017,1,25,14,10,40.82214,-73.930824,42733542,595786271
2017,1,24,13,20,40.814636,-73.795815,492879812,471826005
2017,1,24,10,18,40.83406,-73.944885,561035372,42428961
2017,1,25,22,43,40.84525,-73.88301,42753821,42753824
2017,1,26,17,27,40.7228,-73.90182,42844490,42854231
2017,1,26,20,45,40.766712,-73.98289,42431556,42435714
2017,1,24,13,55,40.602947,-73.89932,452269975,452270004
2017,1,25,17,12,40.74668,-73.9745,42426816,42442918
2017,1,24,9,33,40.692234,-73.987305,42469228,4735727610
2017,1,23,14,40,40.660114,-74.00191,449025276,449388544
