year,month,day,hour,minute,lat,lon,node_1,node_2
2019,9,1,10,21,40.86502,-73.89277,2024871181,42763068
2019,8,29,1,40,40.60069,-74.010056,4268511511,455369962
2019,9,14,0,0,40.602814,-74.01453,42480335,598424317
2019,8,31,2,16,40.667522,-73.78063,42837872,4205169122
2019,9,9,12,5,40.692627,-73.85724,42822305,42822307
2019,9,10,12,35,40.7955,-73.96979,1061531727,42433252
2019,8,24,0,5,40.882328,-73.891655,1954027050,1543888862
2019,9,8,20,40,40.71911,-73.99003,42429762,486867490
2019,8,26,11,30,40.894314,-73.86027,42741775,42741778
2019,8,25,10,55,40.720028,-73.99013,42437109,486868873
2019,8,30,13,30,40.83411,-73.852455,42748320,3641001413
2019,9,8,21,32,40.669655,-73.99253,42496182,42466183
2019,9,10,9,5,40.827824,-73.91934,42739694,42731625
2019,8,22,11,20,40.82532,-73.94574,42442625,42448655
2019,8,30,14,45,40.814102,-73.940865,42453258,3099327955
2019,8,30,0,0,40.662945,-73.95379,42520322,42520764
2019,8,24,15,13,40.59553,-73.99886,455442167,455442611
2019,9,6,8,2,40.73348,-73.99105,42428491,42428489
2019,9,6,5,30,40.58066,-73.97604,42480600,42504968
2019,9,13,11,17,40.744366,-73.91371,42796341,42817817
2019,9,8,4,0,40.674583,-73.95007,42481621,42473627
2019,9,9,21,50,40.729794,-74.002144,42430187,42430205
2019,9,12,4,40,40.75361,-73.90393,42855364,42932921
2019,8,20,13,25,40.59034,-74.06663,42986823,3552399237
2019,8,19,12,23,40.807087,-73.94178,42434117,42446203
2019,9,8,2,25,40.616295,-73.92991,42491895,42491902
2019,8,30,23,56,40.742874,-73.933945,42860580,42866368
2019,8,18,6,0,40.74903,-73.87851,42816072,42831688
2019,9,12,17,0,40.740017,-73.84565,42802490,42795228
2019,9,1,16,0,40.715076,-73.95189,598268281,598031719
2019,9,7,22,30,40.67816,-73.897484,1398906469,42463947
2019,9,10,17,55,40.69613,-73.987114,42497737,5171244199
2019,8,18,18,26,40.72975,-73.72387,42929813,42939341
2019,9,3,18,0,40.748245,-73.976295,42446945,42449938
2019,8,20,6,0,40.84437,-73.88672,42757614,42757618
2019,9,10,1,5,40.698154,-73.86969,277617107,461204976
2019,8,22,18,39,40.75197,-73.74088,42806308,42806312
2019,8,23,1,0,40.673103,-73.92793,42473543,42534032
