year,month,day,hour,minute,lat,lon,node_1,node_2
2018,12,13,14,0,40.628975,-74.18495,446784895,446784917
2018,12,22,3,52,40.538662,-74.18801,42945235,42945369
2018,12,28,6,40,40.70547,-73.95024,42477588,42514959
2018,12,21,22,30,40.74764,-73.98854,42428232,42430292
2018,12,9,0,50,40.680477,-73.92229,42460610,42493927
2018,12,31,10,53,40.83841,-73.89957,42776482,42748443
2018,12,19,8,0,40.68993,-73.92166,42505530,42513780
2018,12,29,20,18,40.668495,-73.925606,42474833,42474834
2018,12,28,20,55,40.725082,-73.99534,1918039897,42445511
2022,9,3,19,15,40.7281,-73.98653,42434142,42434145
2018,12,21,9,10,40.74572,-73.95055,42826868,42855824
2018,12,28,19,0,40.67963,-73.862305,42787441,598763938
2018,12,28,20,30,40.715584,-74.00304,42445466,42430535
2018,12,8,17,10,40.702618,-73.805855,42822559,42836608
2018,12,25,19,30,40.665947,-73.8735,1942055106,1942055076
2018,12,14,13,40,40.771305,-73.87664,481250022,599270645
2018,12,19,8,37,40.65344,-73.95278,42510355,42467298
2018,12,10,6,15,40.76663,-73.88903,106135362,597443992
2018,12,13,22,55,40.595116,-73.996124,4205909327,42480041
2018,12,17,16,15,40.602295,-73.75863,42844917,42883707
2018,12,17,0,31,40.840977,-73.90935,42748484,42735870
2018,12,31,9,0,40.85153,-73.8649,42732495,42732491
2018,12,12,17,50,40.853706,-73.871864,103008432,103008429
2018,12,29,8,30,40.885952,-73.8279,3299520261,1345484456
2019,1,1,9,0,40.62619,-74.11968,42968848,42968855
2018,12,18,13,30,40.825214,-73.8736,42721926,42721930
2018,12,28,2,30,40.821167,-73.91356,42744090,42744088
2018,12,22,0,7,40.843014,-73.8852,42734886,42734891
2018,12,26,15,0,40.6553,-73.90318,42510551,1942054285
2018,12,16,6,0,40.68199,-73.90887,42460636,42505589
2022,9,4,3,0,40.747837,-73.88192,42870348,42870355
2018,12,15,9,15,40.742443,-73.811104,42882293,42935957
2018,12,21,16,40,40.764362,-73.96162,42449985,42442977
2018,12,20,17,0,40.589237,-73.96245,42485339,42489263
2019,1,1,19,30,40.728024,-73.74764,42883277,42922611
2018,12,7,7,30,40.66077,-73.91975,42512583,2806745701
2018,12,11,18,0,40.78628,-73.80598,274187470,274281354
2018,12,21,7,44,40.802338,-73.95045,2141026506,3099327952
2018,12,21,15,0,40.72049,-73.90606,4396950894,2089937878
2018,12,12,11,30,40.808033,-73.940125,42448979,42446182
2018,12,13,18,43,40.67645,-73.97411,42487555,42487558
2018,12,7,19,40,40.718987,-73.94635,476025877,598268281
2018,12,21,0,12,40.760418,-73.97584,42436700,42430367
2018,12,31,21,30,40.67374,-73.88341,42497121,42511590
2018,12,20,0,0,40.815113,-73.95501,42446218,42442592
2018,12,15,14,0,40.67416,-73.94732,42473632,42473627
2018,12,16,15,15,40.76197,-73.92539,42849730,42882973
2019,1,2,8,15,40.690918,-73.7623,42846642,42884116
2018,12,25,17,18,40.58844,-73.949326,42512842,42512845
2018,12,16,19,30,40.726933,-73.99992,42448558,1919595916
2018,12,20,17,16,40.724342,-73.908714,42827438,42827444
2018,12,9,6,50,40.80641,-73.94227,42444452,42438702
2018,12,20,19,0,40.76614,-73.78964,274301745,274302006
2018,12,20,1,50,40.756718,-73.91422,42833510,42883012
2018,12,11,21,0,40.696003,-73.9299,42470002,42470004
2018,12,8,11,15,40.665276,-73.82955,455884707,455884723
2018,12,15,15,0,40.875492,-73.86052,42730890,42739395
2018,12,30,13,0,40.62128,-73.96992,42508786,42508803
2018,12,16,20,9,40.724236,-73.997795,42428444,42449576
2018,12,17,7,45,40.823135,-73.88225,566379402,1369722090
2018,12,20,14,12,40.63253,-73.9865,42492868,42490797
2018,12,21,16,0,40.65705,-73.76746,42837945,42932113
2018,12,18,16,30,40.666077,-73.995224,598290960,42465657
2018,12,28,17,0,40.66241,-73.90987,42477764,42477766
2018,12,13,14,29,40.855553,-73.88757,42779909,42737973
2018,12,24,9,31,40.667507,-73.88007,42470244,42512446
2018,12,22,8,50,40.72032,-73.99404,42429752,1773076511
2018,12,14,20,50,40.585026,-73.958275,455439484,455439499
2018,12,18,22,0,40.69697,-73.90653,597700358,42511997
2018,12,13,0,5,40.675083,-73.97708,42477251,42486362
