year,month,day,hour,minute,lat,lon,node_1,node_2
2016,12,16,7,0,40.645767,-73.98529,42460867,42460870
2016,12,2,15,30,40.833588,-73.8615,460238171,42718773
2016,12,5,17,30,40.810993,-73.95429,42429827,42429825
2016,12,18,23,40,40.72266,-73.997986,42432161,42442255
2016,12,20,21,0,40.783253,-73.80275,42811868,42811871
2016,12,7,23,15,40.68892,-73.99915,598202943,598248774
2016,12,2,10,30,40.70584,-73.950966,42477588,42505415
2016,12,5,16,24,40.737877,-73.79583,2809808737,42889481
2016,12,2,16,45,40.722866,-73.90164,42871318,42854231
2016,12,14,9,22,40.843105,-73.91044,2408354083,2408354098
2016,12,22,15,25,40.71577,-73.81644,1397162795,42829554
2016,12,21,21,45,40.736004,-74.00145,42430828,42430824
2016,12,12,3,30,40.723022,-73.90956,42825392,42854220
2016,12,15,11,15,40.630672,-73.981895,42488107,42501581
2016,12,1,11,7,40.68816,-73.848854,2757013484,2757013426
2016,12,7,18,46,40.835358,-73.94022,42442671,561035376
2016,12,2,20,4,40.532036,-74.2222,42956144,42972395
2016,12,6,9,30,40.7319,-73.9888,42446528,42446533
2016,12,21,19,20,40.800068,-73.94056,42435230,42439489
2016,12,3,16,40,40.769863,-73.947914,42450641,42424142
2016,12,6,13,10,40.693172,-73.97086,42467024,42488429
2016,12,18,20,30,40.74217,-73.804436,42841930,3564408926
2016,12,14,0,0,40.59054,-73.97023,42531593,42535407
2016,12,24,4,5,40.748512,-73.98872,42439440,42430295
2016,12,25,18,0,40.669476,-73.919975,42474838,1260335197
2016,12,22,17,45,40.72364,-73.755775,42896046,42930559
2016,12,6,22,0,40.702335,-73.901375,42809990,42810959
2016,12,23,18,0,40.873394,-73.90671,42731542,42743369
2016,12,18,23,30,40.842335,-73.91619,42736350,42740208
2016,12,1,15,15,40.72878,-73.926155,42825196,42876186
2016,12,22,17,20,40.76132,-73.9171,42856556,42882996
2016,12,6,10,50,40.642864,-74.01266,42465483,42465489
2016,12,4,10,50,40.83096,-73.94947,42441771,42441774
2016,12,9,1,27,40.748436,-73.9962,42435633,42427812
2016,12,19,11,0,40.59054,-73.96364,2282434932,42512401
2016,12,12,17,30,40.71051,-74.01113,42438155,42453934
2016,12,17,8,20,40.585228,-73.94155,455422044,455426894
2016,12,23,7,15,40.786755,-73.8065,42854843,42794264
2016,12,25,17,30,40.77554,-73.95347,42443032,42439406
2016,12,16,16,24,40.83932,-73.91503,2408355539,2408359280
2016,12,5,9,24,40.617,-73.947,42526244,42502534
2016,12,20,17,0,40.704422,-73.99491,486819531,42461379
2016,12,25,0,46,40.69776,-73.928375,42477890,42499828
2016,12,6,13,0,40.731777,-73.77011,42869158,280142513
2016,12,23,14,30,40.66671,-73.78039,455583636,455576879
2016,12,22,11,0,40.710644,-73.90565,42876064,42877013
2016,12,17,6,55,40.705494,-73.93167,42490303,42490308
2016,12,4,3,0,40.757046,-73.99363,42444991,42444985
2016,12,20,12,50,40.60164,-73.820274,2757350457,2757350455
2016,12,3,17,30,40.637196,-74.00779,42538434,42487499
2016,12,23,16,41,40.803352,-73.92922,42444461,42437043
2016,12,8,21,5,40.899536,-73.89418,561602957,65559227
2016,12,5,17,32,40.643215,-74.008705,42473014,42477087
2016,12,24,21,25,40.701538,-73.92898,42486715,42496649
2016,12,15,12,0,40.606422,-74.0147,42493674,42495352
2016,12,15,21,33,40.754826,-73.97569,42457476,596775840
2016,12,3,11,15,40.836586,-73.85428,42718544,42718546
2016,12,4,19,0,40.72699,-73.95299,42516607,42516604
2016,12,17,8,27,40.718586,-73.82548,42848503,42810220
2016,12,9,17,20,40.75582,-73.970764,42446991,42449956
2016,12,22,18,30,40.632095,-73.91861,42473339,42493972
2016,12,12,13,30,40.78176,-73.944145,42433408,589929417
2016,12,24,5,0,40.719975,-73.82609,277577934,277577940
