year,month,day,hour,minute,lat,lon,node_1,node_2
2020,5,8,21,3,40.665115,-73.92931,42509086,42509082
2020,4,17,22,45,40.824814,-73.93677,42439927,2141026522
2020,4,23,19,30,40.65414,-73.88732,42486432,5423598758
2020,6,17,15,30,40.848392,-73.937675,42429017,42449634
2020,6,5,13,57,40.819256,-73.921906,42735697,42735703
2020,4,13,18,55,40.662533,-73.94792,42472153,42472158
2020,6,1,22,30,40.679317,-73.825516,42868664,42912044
2020,5,10,13,0,40.586212,-73.990585,455378634,455378700
2020,4,21,22,50,40.83264,-73.85679,42755183,42755185
2020,6,10,9,5,40.755657,-73.884445,42884832,5357878484
2020,5,19,9,20,40.754406,-73.85581,42788012,42788015
2020,6,19,23,50,40.667282,-73.891754,42478553,42478556
2020,4,17,11,25,40.601807,-74.1645,42971477,447760301
2020,4,18,9,0,40.678852,-73.88152,598622327,598622332
2020,5,22,9,30,40.636227,-73.88595,1257570350,42470169
2020,6,25,7,30,40.66762,-73.8051,42814526,42878278
2020,4,29,10,45,40.867817,-73.92363,42445637,42453349
2020,5,29,9,27,40.613163,-74.121414,42947856,42978268
2020,6,18,6,0,40.614075,-74.097534,42950282,42950286
2020,5,12,9,0,40.60837,-74.0823,42968601,42973205
2020,6,11,16,30,40.84655,-73.83085,3640903371,3640903372
2020,5,4,17,5,40.819508,-73.909546,42756074,42756070
2020,5,28,18,50,40.512028,-74.24976,43003516,3148398080
2020,5,11,16,45,40.54101,-74.14711,2663757110,2663757222
2020,5,16,18,20,40.653893,-73.91208,42512592,1942053856
2020,6,13,16,35,40.68473,-74.00102,598202924,451052015
2020,6,23,22,50,40.6818,-73.760956,42813873,42884141
2020,4,21,13,22,40.809284,-73.92927,529054843,42725324
2020,5,16,0,50,40.575043,-73.992065,42508980,1773311782
2020,5,9,23,40,40.70113,-73.94258,42467507,2568052329
2020,6,28,16,8,40.861828,-73.89286,42765913,42742609
2020,6,27,21,17,40.869507,-73.84238,42749672,42775543
2020,4,23,13,30,40.769295,-73.840416,42791429,4207936788
2020,5,1,11,25,40.665848,-73.74822,42813144,42813129
2020,6,12,13,54,40.826473,-73.9026,42768870,42763832
2020,5,15,20,20,40.712727,-73.937515,42464409,42474056
2020,6,6,21,15,40.66835,-73.95064,42481645,42481648
2020,5,3,13,45,40.70675,-73.80224,42934179,42865497
2020,4,22,18,10,40.678364,-73.77949,5396265655,42846565
2020,5,16,20,29,40.673252,-73.87773,42484924,42468510
2020,6,15,17,29,40.84747,-73.89134,42740275,42740274
2020,4,25,23,0,40.741295,-73.88029,42883126,42859341
2020,6,3,15,40,40.882217,-73.88046,42739298,42750226
2020,6,26,12,20,40.861923,-73.89357,42742605,42742609
2020,6,3,16,30,40.845078,-73.91111,596668832,573401827
2020,6,4,13,30,40.81001,-73.95873,3579432161,561035338
2020,6,15,18,6,40.640766,-73.951416,42471333,42526068
2020,5,16,0,2,40.753635,-73.91893,42923772,3569858112
2020,5,20,18,49,40.820435,-73.93624,42432659,5335109935
2020,6,19,8,30,40.743336,-73.90804,42818006,42818010
2020,5,31,23,50,40.676487,-73.87568,42505086,42504703
2020,5,9,11,0,40.626698,-74.16218,42981287,43008097
2020,5,16,15,30,40.812027,-73.915596,42762558,42761050
2020,5,24,0,45,40.677418,-73.90899,42488496,42515995
2020,5,21,12,45,40.721363,-73.97985,42437354,42437349
2020,4,25,17,27,40.642517,-73.987915,42460216,42460873
2020,5,4,22,10,40.658577,-73.89063,1942054811,1942054812
2020,5,1,14,55,40.822784,-73.88383,106683928,60653937
2020,6,7,11,32,40.66457,-73.99713,449388516,449388143
2020,4,26,21,45,40.55682,-74.13603,42963489,42966191
2020,5,17,22,0,40.805782,-73.91439,42743519,42743521
2020,6,12,12,20,40.67058,-73.93096,42516387,42520930
2020,6,16,8,20,40.65291,-73.9777,588152257,588152227
2020,5,25,23,0,40.77369,-73.741875,42808349,42808351
2020,5,28,20,30,40.67619,-73.9081,2954866519,2954866546
2020,4,18,12,24,40.625984,-74.001526,42460288,42524065
2020,6,5,9,30,40.716156,-73.82094,461785747,464806844
2020,6,26,23,40,40.8617,-73.89139,42742613,42742618
2020,6,26,13,25,40.66702,-73.92082,42460715,42460714
2020,5,27,17,0,40.621914,-74.02377,42460821,42465590
2020,6,7,21,40,40.767014,-73.934944,42843348,42882960
2020,5,28,21,30,40.707962,-73.72908,42845015,42899114
2020,5,14,17,13,40.7216,-73.941864,476025020,476025877
2020,6,20,15,24,40.60834,-73.93352,42464517,42531276
2020,4,11,0,0,40.81728,-73.938545,42433779,3099327948
2020,4,29,14,45,40.623245,-74.04134,448100066,452196762
2020,6,25,17,45,40.702637,-73.78695,42835066,42833635
2020,4,25,18,12,40.831978,-73.93515,371337250,589927903
2020,6,27,17,50,40.65298,-73.95811,42484790,552189311
2020,5,27,22,30,40.824432,-73.873604,42737334,42723865
2020,5,19,21,25,40.74725,-73.86703,42878174,42888792
2020,6,12,13,41,40.670586,-73.76509,42874768,42874771
2020,6,13,6,20,40.632355,-73.95084,42507835,42471364
2020,6,24,20,53,40.859875,-73.89323,42765913,42764803
2020,5,3,1,20,40.653088,-73.94211,42505791,42510375
2020,4,14,14,26,40.752262,-73.83446,5421246270,42875915
2020,4,19,9,54,40.665474,-73.74751,42863928,42815132
