year,month,day,hour,minute,lat,lon,node_1,node_2
2017,12,10,11,42,40.616623,-74.08479,42976307,43017779
2017,12,16,23,10,40.73353,-73.86615,597363495,535054432
2017,12,25,16,30,40.708965,-73.95673,479715931,598033054
2017,12,28,23,45,40.79976,-73.96622,42437918,1061531575
2017,12,14,21,0,40.75417,-73.97408,42446986,42434085
2017,12,20,8,30,40.659416,-73.88264,42523603,42524690
2017,12,29,11,45,40.741814,-73.770325,280141274,280139876
2017,12,24,16,20,40.704807,-73.79651,42809337,42822593
2017,12,8,15,40,40.581005,-73.96439,42484382,42504933
2017,12,17,19,12,40.622894,-73.96002,42487781,42532651
2017,12,8,2,1,40.769863,-73.947914,42450641,42424142
2017,12,14,10,39,40.758007,-73.96625,42442959,42442957
2017,12,23,5,0,40.739395,-73.87792,42883147,42883150
2017,12,25,0,40,40.845596,-73.864334,42756711,42756713
2017,12,21,9,5,40.65586,-73.98022,42496475,588152227
2017,12,13,14,47,40.758972,-73.91901,42824162,42882996
2017,12,26,13,26,40.895195,-73.88012,42723404,4207768151
2017,12,10,17,15,40.708904,-73.95926,42480086,42480088
2017,12,27,13,9,40.766006,-73.81068,42817233,42922110
2017,12,30,12,15,40.681126,-74.00218,42519271,42463294
2017,12,29,21,3,40.719902,-74.00261,42440820,42440823
2017,12,19,20,30,40.60327,-73.959145,42475279,42506095
2017,12,17,11,0,40.816944,-73.817245,42766604,42771627
2017,12,29,11,30,40.890182,-73.834236,42754139,1346527364
2017,12,15,22,26,40.681713,-73.91152,42460622,42460619
2017,12,26,13,2,40.760857,-73.961075,42455119,42436531
2017,12,14,18,33,40.806828,-73.93432,42424761,42424758
2017,12,10,16,15,40.717674,-73.81713,42830072,461782787
2017,12,27,14,15,40.613804,-74.11338,42978298,43014992
2017,12,23,0,0,40.749943,-73.754616,461917241,1930487419
2017,12,27,8,20,40.778603,-73.846115,42820319,42820326
2017,12,14,2,40,40.692356,-73.94282,42499172,42514361
2017,12,15,10,0,40.74967,-73.99531,42427812,4443775464
2017,12,15,14,30,40.874985,-73.858925,42730890,42739401
2017,12,8,19,30,40.838425,-73.83537,42730310,5334946458
2017,12,16,4,35,40.721474,-73.98383,42440401,1919595921
2017,12,25,14,50,40.715694,-73.75543,5471815260,5471815259
2017,12,15,0,5,40.734768,-73.861595,597363475,597363472
2017,12,29,7,10,40.898815,-73.86223,42751794,42751797
2017,12,13,22,24,40.75991,-73.95882,42427965,42436531
2017,12,10,9,30,40.67874,-73.79151,42864253,1884810482
2017,12,14,19,45,40.846825,-73.89705,42729992,42760064
2017,12,22,12,21,40.737194,-73.97447,42426865,370898426
2017,12,11,15,25,40.602127,-73.75673,42813848,42897765
