year,month,day,hour,minute,lat,lon,node_1,node_2
2019,9,19,0,1,40.770916,-73.889046,42908969,2679595853
2019,9,23,10,3,40.828114,-73.93107,529051355,529059900
2019,9,23,20,15,40.783333,-73.94368,42433385,4779073677
2019,9,18,13,4,40.728912,-74.0086,42436109,42448568
2019,9,26,7,50,40.61957,-73.9169,42494003,42529305
2019,9,24,17,45,40.77035,-73.87084,482639370,42794539
2019,9,30,23,10,40.72443,-73.99347,1918039898,42457325
2019,10,15,0,0,40.87772,-73.84179,42735228,42735230
2019,10,3,16,42,40.806934,-73.92075,42719457,42737707
2019,10,2,16,56,40.611954,-74.03186,42508257,42461110
2019,9,19,0,0,40.76104,-73.97538,42430371,42450426
2019,10,5,18,33,40.749996,-73.93673,3114612553,592643532
2019,10,13,14,57,40.66645,-73.75764,4202516282,42787943
2019,9,20,6,47,40.667248,-73.8807,42470244,42512446
2019,9,27,9,25,40.744297,-73.974754,42445387,42445390
2019,10,9,14,1,40.76864,-73.89249,42846206,42874679
2019,9,22,18,0,40.86569,-73.80516,460512016,42720467
2019,9,29,18,0,40.7555,-73.792725,42923320,5515778674
2019,10,16,6,30,40.68949,-73.92207,42498796,42505530
2019,9,19,15,6,40.79507,-73.93919,42443081,42443078
2019,10,16,18,13,40.85381,-73.91386,42743993,42743997
2019,9,24,14,0,40.687424,-73.84632,42814320,42869846
2019,9,19,9,0,40.611637,-73.95079,42508413,2304845599
2019,9,30,13,6,40.749683,-73.87389,42870399,42879019
2019,9,21,1,0,40.735596,-73.89901,42834104,42836164
2019,10,9,19,22,40.784237,-73.947075,42443054,42434175
2019,9,25,14,40,40.592907,-73.79516,42883861,42883865
2019,10,4,7,0,40.724804,-73.82983,277670288,277577779
2019,9,23,16,0,40.82304,-73.88193,106683928,60653937
2019,10,10,12,0,40.780693,-73.9466,42443048,42448745
2019,10,8,8,10,40.851627,-73.86013,42741500,42741507
2019,10,8,15,41,40.674477,-73.80743,42832433,42875850
2019,9,20,17,7,40.766853,-73.82736,42823080,42824236
2019,9,19,14,0,40.70921,-73.87017,3324555178,4964127729
2019,9,30,16,30,40.767815,-73.80109,42809300,42841891
2019,10,6,4,0,40.672382,-73.78574,42837837,42896507
2019,9,19,13,30,40.804905,-73.91883,42747190,42747188
2019,10,9,19,50,40.744762,-73.99517,42427426,42437890
2019,9,30,8,5,40.743256,-73.718414,42819062,42837381
2019,9,21,13,30,40.687084,-73.8361,42787574,42787579
2019,9,25,18,30,40.867634,-73.89728,42736243,42736247
2019,9,27,19,40,40.87656,-73.90436,60915901,481201638
2019,10,7,13,0,40.67991,-73.8818,42464789,598622248
2019,10,8,12,45,40.76078,-73.97279,596775907,42445941
2019,10,8,16,50,40.70894,-73.96416,42474666,42501314
2019,10,1,19,16,40.612328,-73.9758,42472460,42472462
2019,10,15,10,25,40.67624,-73.866104,4486120077,598629655
