year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2022,11,5,12,30,PM,39.08610135,-77.17057048,49245038,900042784
2022,11,3,2,53,PM,39.05688,-76.9481745,49262057,49274524
2022,11,9,7,33,AM,39.11139833,-77.187495,341503420,341537512
2022,11,5,4,10,PM,39.06433667,-77.03975333,49248435,49358004
2022,11,3,10,1,AM,39.115025,-77.235365,1170540320,1813210159
2022,10,15,1,0,PM,39.08200475,-76.95394848,49208127,49314073
2022,11,7,8,37,AM,38.99280978,-77.09597736,49193103,666946308
2022,11,6,12,52,PM,39.001195,-76.98600667,648470551,648470558
2022,11,9,5,33,PM,39.26668167,-77.217865,49229444,49229446
2022,8,9,7,19,AM,39.286589,-77.208439,49216125,49260359
2022,11,5,9,15,PM,39.1548355,-77.20418347,903709734,903709653
2022,11,7,5,39,PM,39.029655,-76.98367,49155423,3008087046
2022,11,7,5,9,PM,39.08136873,-77.14656839,290789201,290788932
2022,10,17,3,40,PM,39.10925056,-77.06882486,49230847,3643587373
2022,11,15,11,10,AM,39.05173783,-77.06345567,49179704,49187210
2022,11,10,7,11,PM,39.10670872,-77.1586529,5345018159,648478406
2022,11,16,4,0,PM,39.05189833,-77.07539833,1184915072,49257935
2022,11,8,7,52,PM,39.03364433,-77.00339517,49241015,49293422
2022,10,28,10,39,PM,39.1313604,-77.16046165,1168885692,341507457
2022,11,9,5,0,PM,39.13361642,-77.15817639,49229829,341507457
2022,11,9,1,30,PM,39.04567783,-77.05217083,3494305673,49234278
2022,10,26,7,45,AM,39.17898294,-77.26726482,49171125,1065063974
2022,10,31,6,30,AM,39.244501,-77.186902,49179084,49179086
2022,10,10,5,48,PM,38.99261332,-77.11834607,49185659,2903553418
2022,11,16,7,0,PM,39.06461283,-77.05660517,582342589,3659278137
2022,11,14,6,6,PM,39.0913295,-77.178746,49341091,900042082
2022,11,12,4,41,PM,39.02163133,-77.14073083,49138826,49132708
2022,11,7,5,15,AM,39.00792333,-77.01991667,667214898,671119342
2022,11,7,4,15,PM,39.07259333,-77.11035167,900915504,3674134030
2022,11,4,6,59,PM,39.01209967,-77.04145118,649622707,721789992
2022,11,11,1,53,PM,39.04628637,-77.0859236,49187075,49187076
2022,11,4,12,18,PM,39.09177456,-77.07030484,393392576,393392580
2022,11,11,5,22,PM,39.10218353,-77.20972197,2496854213,2271496839
2022,11,5,1,30,AM,39.05965349,-77.10513205,49160928,4621245712
2022,11,14,4,22,PM,39.09040267,-77.12891867,599164411,49310435
2022,11,15,6,57,PM,39.22698352,-77.28747214,3763059549,3763059554
2022,11,8,2,30,PM,39.251635,-77.14379833,49223368,4326372417
2022,11,9,5,30,PM,39.14784483,-77.1696155,1279865637,1170521633
2022,11,7,8,10,PM,39.15793348,-77.22177931,1624490090,903709631
2022,11,2,10,54,AM,39.05193167,-77.11813833,648538736,648538756
2022,11,9,5,30,PM,39.14784483,-77.1696155,1279865637,1170521633
2022,11,14,9,15,AM,38.99451916,-77.02688527,860161832,1156421107
2022,11,14,9,15,AM,38.99451916,-77.02688527,860161832,1156421107
2022,11,15,7,10,PM,39.16139296,-77.22251183,1855429281,49336061
2022,11,10,12,29,PM,39.01536333,-77.050405,49177117,49289626
2022,11,15,3,57,PM,39.0992815,-77.20305483,3728000897,2276791904
2022,10,4,6,38,AM,39.00521663,-77.08289629,49224090,293001934
2022,11,12,1,25,PM,39.02177383,-77.01815367,49317240,49317247
2022,11,4,5,13,PM,39.02937167,-77.07660833,49258149,49265534
2022,11,3,8,1,AM,39.08594833,-77.08682333,49166615,49166617
2022,10,30,7,10,AM,39.09032667,-77.07133333,3629504240,3629504236
2022,11,12,8,57,PM,39.08141233,-76.94581867,49196070,834922436
2022,11,11,12,59,PM,39.169305,-77.28265167,49158978,49197073
2022,11,11,7,20,AM,39.04738633,-77.0763295,49327930,49344079
2022,11,13,1,6,PM,39.01476167,-77.033215,293770206,272629
2022,11,15,7,20,AM,39.183663,-77.25615257,648347909,609702368
2022,11,16,3,27,PM,39.20024015,-77.25060047,1065081810,1065081894
2022,11,16,10,50,AM,39.129915,-77.08226667,49232323,49232325
2022,11,8,5,46,PM,39.11738968,-77.25165973,1170540376,49182264
2022,11,4,12,18,PM,39.09177456,-77.07030484,393392576,393392580
2022,11,11,10,50,AM,39.08167881,-77.14543198,3722194602,3722194606
2022,11,10,11,30,AM,39.05847733,-77.07098383,1193745366,49344462
2022,11,12,4,41,PM,39.02163133,-77.14073083,49138826,49132708
2022,11,10,9,59,AM,38.99511833,-77.036465,567545287,1156497307
2022,11,12,12,44,AM,39.12911117,-77.01391567,49240796,828216028
2022,11,12,5,35,PM,39.0910765,-77.1789865,49341091,900042638
2022,11,12,8,57,PM,39.08141233,-76.94581867,49196070,834922436
2022,11,3,8,1,AM,39.08594833,-77.08682333,49166615,49166617
2022,10,10,8,48,AM,39.01512729,-77.04244054,649622821,636143284
2022,11,16,6,55,PM,39.06530667,-77.05758,3659278137,5349024788
2022,11,1,9,29,PM,38.994425,-77.03610667,1156497265,1156497244
2022,11,11,4,38,PM,39.077226,-77.124718,900899192,900898606
2022,11,4,8,20,PM,39.03344111,-77.00171494,49164226,49164231
2022,11,6,10,24,AM,38.97766333,-77.098595,1279926695,1324521394
2022,11,10,7,29,PM,39.04033833,-77.05487167,5536494207,1184915140
2022,9,29,3,18,PM,38.96483917,-77.10439533,49174167,293561787
2022,11,10,7,11,PM,39.10670872,-77.1586529,5345018159,648478406
2022,11,17,9,19,AM,39.11729538,-77.16918106,2049616962,341520629
2022,11,15,7,12,AM,39.04693,-77.11369,49161196,296990713
2022,11,13,10,26,AM,39.01477333,-76.977875,49289354,49253819
2022,11,12,3,30,PM,39.082285,-77.041515,49219017,49277921
2022,10,29,4,29,PM,39.06240671,-76.96241538,582909142,694578570
2022,11,4,6,38,PM,39.10971333,-77.15325883,5345016688,5345016692
2022,11,12,1,50,PM,39.02514013,-77.12442913,49228410,1258102685
2022,11,10,6,37,PM,39.07431515,-77.13746152,599164246,49171913
2022,11,10,6,35,PM,39.10431183,-77.07675283,582395110,582395069
2022,11,12,7,55,AM,39.14363612,-77.2237368,49235856,2084021316
2022,11,13,12,20,AM,39.10948333,-77.07682667,49234549,1299935548
2022,11,11,5,46,PM,39.0546,-77.1179,296990939,1559811825
2022,10,29,6,50,PM,39.11503776,-77.1974434,1733078803,1732981089
2022,11,3,2,54,PM,39.28083,-77.27441833,49145535,49192249
2022,11,9,5,30,PM,39.05848032,-77.1186424,49249583,5344537710
2022,11,13,5,59,PM,38.99136167,-77.09730667,49167682,49318375
2022,11,11,6,42,AM,39.11469871,-77.18581877,1828359939,1828848594
2022,11,10,6,35,PM,39.10431183,-77.07675283,582395110,582395069
2022,11,11,9,59,AM,38.983055,-77.0154175,49251345,49326108
2022,10,10,2,44,PM,39.15990117,-77.16176667,49297475,1170491824
2022,11,15,5,20,PM,39.03863833,-77.05646333,49133465,555784644
2022,11,16,7,7,AM,39.08502533,-76.94758752,1985538394,869770137
2022,11,14,1,50,AM,39.02346033,-77.14284233,292600365,292600817
2022,11,2,5,55,PM,39.11740006,-77.18370086,900042037,1069591481
2022,11,6,6,0,PM,38.99117333,-77.09546833,49193098,49205736
2022,11,15,2,4,PM,39.09700568,-77.15708362,49367458,245152580
2022,11,12,6,3,PM,39.06161661,-76.998335,49217327,797787174
2022,11,11,11,0,AM,38.96303451,-77.08833133,49322694,4131668793
2022,10,30,7,10,AM,39.09032667,-77.07133333,3629504240,3629504236
