year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2021,3,28,10,25,PM,39.153785,-77.14182167,5345016654,49180796
2021,4,1,4,20,PM,39.20164333,-77.02663,49163803,49288769
2021,4,4,5,10,PM,38.97657258,-76.99304705,49159696,49288663
2021,3,20,12,59,PM,39.14256333,-77.40759167,49286615,3728819407
2021,4,3,1,13,PM,39.1240437,-77.2321361,1666430590,49272178
2021,4,4,7,30,PM,39.01265,-77.09839833,49193164,49193170
2021,9,11,9,35,AM,39.0981321,-77.19258538,900040916,2280630959
2021,3,29,3,50,PM,39.18847357,-77.19769502,49224878,1620951300
2021,3,23,7,18,PM,39.061442,-76.99827717,797790378,797787174
2021,4,5,8,10,AM,39.09297274,-77.01465779,49300503,49300504
2021,4,1,10,10,AM,39.07444333,-76.99162,49206016,49220963
2021,4,5,6,40,AM,39.17669667,-77.26986333,839511991,1785884350
2021,3,31,4,0,PM,38.99875524,-76.99912999,49287360,49309434
2021,4,6,9,51,PM,39.14299283,-77.20834697,1570406924,1570407057
2021,4,1,1,59,AM,39.00018062,-76.99495071,554979430,554950556
2021,4,2,7,29,AM,39.01612833,-77.01842,673025923,293770206
2021,3,20,6,57,PM,39.06699135,-76.96432988,49216845,49311852
2021,3,29,9,4,AM,39.05557833,-77.14899167,49156823,903682944
2021,4,2,12,14,PM,39.13514409,-77.20738132,49171723,49232944
2021,4,2,7,49,AM,39.09184019,-77.07030702,393392576,393392580
2021,4,4,12,24,PM,39.06916,-77.11391167,393453714,393453722
2021,3,27,7,18,PM,39.00916197,-77.04135975,49334528,4635875389
2021,3,26,12,7,PM,39.01042167,-76.979085,911545640,49160842
2021,3,26,12,7,PM,39.01042167,-76.979085,911545640,49160842
2019,2,24,2,0,PM,38.98828727,-76.98773275,1502497072,1156555653
2021,4,6,8,48,PM,38.99847333,-76.989475,49157313,49312813
2021,4,4,7,30,PM,39.01265,-77.09839833,49193164,49193170
2021,4,5,5,25,PM,39.15691833,-77.26584333,49175543,49304620
2021,4,3,6,21,PM,39.08768863,-77.15017979,49156012,3667972309
2021,4,1,2,30,PM,39.14010229,-77.19236724,49170620,49320315
2021,3,29,8,30,AM,39.18686883,-77.25181115,1688488290,1437687208
2021,4,2,10,1,AM,38.98345925,-77.09383708,1037951709,666987510
2021,4,3,11,20,PM,38.99196,-77.027035,860161817,860161858
2021,3,29,12,5,PM,39.063295,-77.07354833,49257960,3742207492
2021,4,7,6,25,AM,39.08149603,-77.14591233,290788932,3722194590
2021,3,31,12,40,PM,39.07344823,-77.11188912,49277857,3674134030
2021,4,29,4,49,PM,39.08158023,-77.07819691,582374713,582374920
2021,4,8,8,0,AM,38.99585199,-77.02853657,639702232,1156421059
2021,4,5,8,23,PM,39.15512,-77.25989333,49199253,49304608
2021,4,5,6,20,PM,39.03617911,-77.04978979,582343718,582340404
2021,4,7,10,45,AM,39.1413327,-77.23146408,49255521,49255558
2021,4,2,7,29,AM,39.01612833,-77.01842,673025923,293770206
2021,4,1,4,20,PM,39.20164333,-77.02663,49163803,49288769
2021,4,2,7,30,PM,39.09344,-77.19714,1069591456,1069591377
2021,4,8,5,1,PM,39.08839978,-77.07260507,582376136,3629504232
2021,4,6,9,7,AM,39.07692167,-76.965205,49289504,49320808
2021,4,1,5,59,PM,38.99756141,-77.02703162,49159149,2418425210
2021,3,28,10,25,PM,39.153785,-77.14182167,5345016654,49180796
2021,3,31,8,15,PM,39.14020667,-77.20471333,49283193,3190999114
2021,4,6,8,40,PM,39.12041833,-77.18024,900042032,900043425
2021,4,5,6,20,PM,39.03617911,-77.04978979,582343718,582340404
2021,3,18,4,52,PM,39.18635167,-77.23540333,49181208,1696955561
2021,3,2,7,56,AM,38.9971621,-77.02161685,721790062,5371471381
2021,4,2,8,25,AM,39.11768667,-77.02002667,393571183,5348865716
2021,3,26,7,24,PM,39.18669333,-77.25371,49170899,49148255
2021,3,28,6,12,PM,39.010915,-77.04105,49234438,860162043
2021,3,27,1,30,PM,38.98158831,-77.003119,49173122,49192027
2021,4,1,9,44,AM,39.13393167,-77.15826667,341508366,341507630
2021,4,7,4,30,PM,39.11888767,-77.02171167,49327030,49327040
2021,4,1,11,45,AM,38.979745,-77.09206667,666946267,49193041
2021,4,4,5,10,PM,38.97657258,-76.99304705,49159696,49288663
