year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2020,2,24,9,1,AM,39.10654667,-77.15314833,49212716,599163455
2020,2,18,9,45,AM,39.05654,-77.083845,49251159,1193761507
2020,2,26,11,4,AM,39.11516833,-77.07505667,4343745210,3742199763
2020,2,21,9,8,AM,39.11471,-77.18584667,1828359939,1828848594
2020,2,19,10,33,AM,39.052885,-77.07660333,1193761516,900915246
2020,2,24,7,15,AM,39.05554333,-77.04989,582343759,582342554
2020,1,10,8,8,AM,39.096145,-76.94654833,49287684,1825858971
2020,2,18,6,30,AM,39.01438467,-77.004177,554939795,554946744
2020,2,24,7,48,AM,39.17186333,-77.262335,869832096,869832043
2020,2,20,10,15,PM,39.06912471,-77.07213089,49191361,49192945
2020,2,24,9,6,AM,38.98246667,-77.09331,666946264,710990619
2020,2,21,9,39,AM,39.06669333,-77.16150667,903677709,903677718
2020,2,18,8,52,AM,39.12615833,-77.05691833,49258753,5227229540
2020,2,21,3,36,PM,38.99468013,-77.03673534,567545257,1156497319
2020,2,14,3,4,PM,39.11434833,-77.15671833,49243957,49243989
2020,2,20,12,23,PM,39.11171,-77.17223,1733155544,49367097
2020,2,25,9,0,AM,39.18410783,-77.2746325,49362753,1196314182
2020,2,23,1,50,AM,39.076915,-77.089141,49218544,49271302
2020,2,19,8,51,PM,39.06323944,-77.0722932,49232880,49303261
2020,2,19,5,32,PM,39.12034667,-77.17986667,341504070,900043425
2019,3,20,9,15,AM,39.09328801,-77.12160203,49188253,49327204
2020,2,21,12,57,PM,39.0926585,-77.1825505,900042320,49210070
2020,2,20,3,22,PM,39.06098667,-77.179735,49256729,49274407
2020,2,20,10,1,PM,39.03851333,-77.05228333,49147597,49189885
2020,2,25,12,59,PM,39.03733,-77.02651667,49162457,49162466
2020,2,24,9,6,AM,38.98246667,-77.09331,666946264,710990619
2019,10,12,2,30,PM,39.224699,-77.39530625,49243704,49274192
2020,2,25,5,36,PM,39.08003577,-77.13949669,49290095,269177127
2020,2,18,3,0,PM,39.10699667,-77.076225,582343327,1070129700
2020,2,18,6,44,AM,39.06127,-77.051175,49165271,1193729485
2020,2,25,6,2,PM,38.98740333,-77.02592,642910473,1037961290
2020,2,14,11,6,AM,39.007915,-77.02008,49376492,671119342
2020,2,21,6,27,PM,39.12304333,-77.23024,849193148,683452026
2020,2,17,3,0,PM,39.185965,-77.26580667,49259055,49302716
2020,2,15,9,0,AM,39.03625167,-76.98878967,49289307,49197728
2020,2,20,9,24,AM,39.10598167,-77.15791667,49166250,5345018167
2020,2,23,1,41,PM,39.09193329,-77.07034303,393392576,5349128781
2020,2,11,3,48,AM,39.150635,-77.14623833,49180796,5345016653
2020,2,21,3,36,PM,38.99468013,-77.03673534,567545257,1156497319
2020,2,22,3,35,PM,39.0365,-77.15084667,49236913,49290633
2020,2,21,1,17,PM,39.0753615,-77.25885167,49213149,49213182
2020,2,26,7,43,AM,39.12147731,-77.15796947,49244014,49296434
2020,2,23,4,0,AM,39.1206345,-77.18029167,1194302616,900043423
2020,2,21,12,51,AM,39.14276759,-77.22081951,49282982,1170540635
2020,2,20,6,53,PM,39.05262774,-77.10641874,49135094,1568728898
2020,2,21,5,34,PM,39.19250333,-77.24160167,49170931,49170922
2020,2,19,7,10,PM,39.11609335,-77.20760217,4452680606,869820825
2020,2,19,9,45,PM,39.091315,-77.0628,49131382,49242439
2020,2,21,12,39,PM,39.10081583,-77.14134133,49163090,49251504
2020,2,23,12,55,AM,39.05890725,-77.06278435,1193745292,1193745427
2020,2,17,2,24,PM,39.11974833,-77.18421333,49261073,1828161598
2020,2,11,2,30,AM,39.14870167,-77.01928,49209502,49209510
2020,2,18,1,15,PM,39.0155649,-77.04284841,636143203,636143281
2020,2,19,5,9,PM,39.05636833,-77.08208667,900915379,49273851
2019,10,29,7,2,AM,39.17104333,-77.235525,49210914,49159575
2019,10,16,7,15,AM,39.09031833,-77.07130333,3629504240,3629504236
2019,10,15,3,36,PM,39.011925,-77.01686833,49160523,49228290
2019,10,23,8,34,AM,38.94729,-77.123135,49158335,49158366
2020,2,21,9,26,PM,39.11600944,-77.19889662,3570690716,3570690711
2020,2,20,8,0,AM,39.0047755,-77.18729183,49173993,49173997
2020,2,21,3,31,PM,39.11634,-77.23049,49281344,49281348
2019,10,22,11,10,AM,39.13060667,-77.07113333,49234578,771495642
2019,10,22,9,5,PM,39.16095167,-77.16334,49160759,1825802935
2019,10,27,2,20,PM,39.08019983,-77.14418867,49228874,296994858
